0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;o;o;o;o;o
0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;i;i;i;i;o;o;o;o;0;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;o;o;o;o;o
0;o;o;o;o;o;o;o;i;i;i;i;o;i;i;i;i;i;i;i;i;i;o;o;o;o;0;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;0;0;0;3;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;o;o;o;o
o;o;o;o;o;o;o;o;i;0;0;i;o;i;o;o;i;i;0;0;i;i;o;o;o;0;0;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;o;o;o;o;o
o;o;o;o;o;o;o;o;i;0;0;i;o;o;o;o;i;i;0;0;i;i;o;o;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;o;o;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;o;o;o;o;o;o
o;o;o;o;o;o;o;o;i;i;i;i;o;i;i;i;i;i;i;i;i;o;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;i;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;i;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o
0;o;o;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;i;i;i;i;i;i;i;0;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o
0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;0;0;0;i;i;i;i;i;i;i;0;0;0;0;o;o;o;o;o;2;o;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o
0;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;i;i;i;i;i;i;i;0;0;0;0;0;o;o;2;2;2;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;i;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;i;i;i;i;i;i;i;0;0;0;0;0;0;o;o;0;o;o;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;0;0;0;o;o;o;o;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;i;i;i;i;i;i;0;0;0;0;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;i;i;i;i;i;i;0;0;0;0;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;o;o;o;o;o;0;0;0;i;i;i;i;i;i;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;o;o;o;o;o;o;o;0;i;i;i;i;i;i;0;0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;o;o;o;o;o;o;o;i;i;i;i;i;i;i;i;i;o;o;o;o;o;o;o;i;o;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;o;o;o;o;o;o;o;i;i;i;i;i;i;i;i;i;0;0;0;i;o;o;o;i;0;0;0;0;0;0;0;0;0;0;0;0;o;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o
o;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;i;i;o;o;o;i;i;0;0;i;i;i;i;i;i;i;i;0;0;0;0;i;o;o;o;i;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;0;0;0;0;0;0;o;o;o;o;o;o
0;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;i;i;o;0;0;0;0;i;o;o;o;o;0;0;0;0;0;i;i;i;i;i;i;0;0;0;0;0;i;o;o;o;0;0;0;0;0;o;i;i;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;0;o;0;0;o;o;o;o;o
0;o;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;i;i;o;0;0;0;0;i;o;o;o;0;0;0;0;0;0;i;i;i;i;i;i;0;0;0;0;0;0;o;o;o;0;0;0;0;0;o;o;i;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;o;o;o;0;o;o;o;o;o
0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;o;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;i;o;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;o;o;o;o;o;o;o;o;o
0;o;o;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;o;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;0;0;0;o;o;o;o;0;o;o;o;o;o;o;o;o;o;o
0;o;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;o;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;o;o;o;o;o;o;o
0;o;o;o;o;o;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;i;i;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;o;o;o;o;o;o
0;0;o;o;o;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;i;i;i;i;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;o;o;o;o;o;o
0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;i;i;i;i;i;i;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;o;o;0;o;o;o;o;o;o
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;i;i;i;i;i;i;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;o;o;0;0;o;o;o;o;o;o
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;i;i;i;i;i;i;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;o;0;0;0;o;o;o;o;o;o
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;i;i;i;i;i;i;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;o;o;o;o;o;o
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;i;i;i;i;i;i;i;i;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;o;o;o;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;i;i;i;i;i;i;i;i;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;i;i;i;i;i;i;i;i;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;i;i;i;i;i;i;i;i;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;i;i;i;i;i;i;i;i;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
