0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;W;W;W;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Q;Q
0;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Q;Q
0;0;0;0;0;R;R;R;0;0;0;Z;Z;Z;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Q;Q
0;0;0;0;0;R;R;R;R;R;R;W;W;W;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;Q;Q;Q
0;0;0;0;R;R;R;R;R;R;R;W;W;W;W;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;Q;Q;Q
0;0;0;0;R;R;R;R;R;R;R;R;R;R;W;Z;Q;Q;0;0;0;0;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;R;R;R;R;R;R;R;R;R;R;W;Z;Q;Q;0;0;0;0;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;R;R;R;R;R;R;R;R;R;R;W;W;Z;Q;0;0;0;0;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0
0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;W;W;Q;0;0;0;0;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;R;R;R;R;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0
0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;W;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;R;R;R;R;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0
0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;W;Q;Q;Q;Q;Q;Q;Q;Q;0;Q;Q;Q;Q;Q;Q;Q;Q;R;R;R;R;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0
0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
