0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;Z;Z;W;Z;W;Z;Z;Z;Z;0;0;0;0;0
0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;Z;Z;Z;W;Z;Z;Z;Z;0;0;0;0;0
0;0;0;0;0;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;Z;Z;Z;W;Z;Z;Z;Z;0;R;0;0;0
0;0;0;0;0;R;R;R;R;R;R;R;R;R;0;0;0;R;R;0;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;Z;Z;W;Z;Z;Z;Z;0;R;0;0;0
0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;Z;R;R;0;0;0
0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;W;W;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;Z;Z;W;Z;W;Z;R;R;R;R;0
0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;Z;Z;W;W;Z;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;R;R;R;R;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;Z;Z;Z;Z;Z;0;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;R;R;R;R;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;Z;Z;Z;Z;0;0;0;0;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;Z;Z;Z;Z;Z;R;R;R;R;0
0;0;0;0;0;0;0;0;0;Q;Q;0;0;R;R;Z;Z;Z;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;Z;W;W;W;R;R;R;R;0
0;0;0;0;0;0;0;0;0;Q;Q;Q;0;Z;Z;Z;Z;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;R;W;W;R;W;R;R;R;R;0
0;0;0;0;0;0;0;0;0;Q;Q;Q;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;0
0;0;0;Q;Q;Q;Q;Q;Q;Q;Q;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;0
0;0;0;Q;Q;Q;Q;Q;Q;Q;Q;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0
0;0;0;Q;Q;Q;Q;Q;Q;Q;Q;Q;Z;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0;0
0;0;0;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0;0
0;0;0;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;0
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;0
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;0
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;0;R;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;0;0;0
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;0;R;R;R;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0
Q;Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
Q;Q;Q;Q;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;Q;Q;Q;Q;Q;Z;Z;0;0;0;0;0;0;0;0;0;0;0;R;R;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;Q;Q;Q;Q;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;R;R;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;R;R;R;R;R;R
0;0;Q;Q;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;R;0;0;0;0;0;R;R;R;0;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;R;R;R;R;R
0;0;Q;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;0;0;R;0;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;R;R;R;R
0;0;Q;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;0;0;0;0;0;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;R;R;R
R;R;R;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;R;R
R;R;R;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;0;0;0;0;0;0;0;R;R;R;R;R
R;R;R;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;0;0;R;R;R;R;R;R
R;R;R;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;0;0;0;0;0;0;0;0;R;R;R;R;R;R
R;R;R;Z;Z;Z;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;0;0;0;0;R;R;0;0;0;0;0;0;R;R;R;0;0;0;0;0;0;0;0;R;R;R;0;0;0
R;R;R;Z;Z;Z;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;R;R;R;R;R;0;0;0;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0
R;R;R;Z;Z;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0
R;R;R;Z;Z;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
