0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;0;0;Z;Z;Z;A;A;A;0;0;0;0;0;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;R;R;R;R;R;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R
0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;0;A;Z;Z;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;0;A;A;A;Z;Z;Z;Z;Z;0;Z;Z;Z;Z;0;0;0;0;0;R;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R
0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;0;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Z;A;Z;Z;0;0;Z;Z;Z;Z;0;0;0;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R
0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;0;A;A;A;A;A;A;A;A;A;A;0;0;0;0;0;0;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;0;0;Z;Z;Z;Z;0;0;0;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R
0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;0;A;A;A;A;A;A;A;A;A;0;0;0;0;0;0;0;0;0;A;R;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;0;0;0;Z;Z;Z;Z;0;0;0;0;0;0;R;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;R;R;R;0;0;0;0;0;0;0;0;0;0;0;R;R;R
0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;0;R;R;0;0;A;A;R;R;R;0;0;0;0;0;0;0;0;0;0;0;R;R;A;A;A;0;A;A;A;A;A;A;A;A;0;A;A;0;0;0;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;R;R;R
0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;0;R;R;R;R;A;A;R;R;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;A;0;0;0;0;A;A;A;A;A;A;0;0;0;0;0;0;0;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;R;R;R;0;0;0;0;0;0;0;0;0;0;0;R;R;R
0;0;0;0;R;R;R;Z;Z;Z;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;R;0;0;0;0;0;A;A;A;A;0;0;0;0;0;0;0;0;0;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;R;R;R;R;R;0;0;0;0;0;0;0;0;R;R;R;R
0;0;0;R;Z;Z;Z;Z;W;W;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;A;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;R;R;R;R;R;0;0;0;0;0;0;0;0;R;R;R;R
R;Z;Z;Z;Z;Z;Z;W;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;R;R;R;R;R;R;0;0;0;0;0;0;R;R;R;R;R
R;Z;Z;Z;Z;Z;Z;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;Z;Z;Z;Z;0;R;R;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;0;Z;Z;Z;Z;0;0;0;0;R;R;R;R;R;R;R;0;0;0;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;0;0;R;W;W;R;0;0;0;0;R;R;R;R;R;0;0;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;0;0;0;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;W;Z
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;W;Z
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;W;Z
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;W;Z
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;W;Z;Z
