F;F;F;F;F;F;F;F;0;0;0;0;0;0;0;F;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;F;0;0;0;0;0;0;§;F;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;§;§;§;§;§;0;0;§;F;Z;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;[;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;§;§;§;§;§;§;§;§;Z;Z;[;[;[;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[;[;[;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;§;§;§;§;§;§;§;§;§;Z;Z;[;[;[;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[;[;[;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;§;§;§;§;§;§;§;§;§;Z;Z;[;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[;[;[;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;§;§;§;§;F;§;§;§;§;Z;Z;[;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[;[;[;Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;§;§;§;F;F;§;§;§;Z;Z;[;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;F;J;F;F;F;§;§;Z;Z;Z;[;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;F;J;F;F;F;F;F;Z;Z;Z;[;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;F;J;F;F;§;§;§;§;Z;Z;[;[;[;[;[;[;9;9;9;9;9;9;9;9;9;[;[;[;[;[;§;§;§;§;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;F;J;F;§;§;§;§;§;J;J;J;§;§;§;§;J;J;J;J;J;J;J;J;J;§;§;§;J;J;J;§;§;§;§;§;§;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;F;J;F;§;§;§;§;§;§;§;J;§;§;§;§;§;J;J;J;J;J;J;J;J;§;§;§;§;J;J;§;§;§;§;§;§;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F;F;F;F;F;F;F;F;J;F;§;§;§;§;§;§;§;§;§;§;§;§;§;§;J;J;J;J;J;§;§;§;§;§;§;§;§;§;§;§;§;§;§;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;§;§;§;J;J;J;J;J;§;§;§;§;§;§;§;§;§;§;§;§;§;J;J;J;J;§;§;§;§;§;§;§;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;J;J;J;J;J;§;§;§;§;§;§;§;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;§;§;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;§;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;§;§;0;§;§;§;§;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;§;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
