1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 ^ ^ ^ ^ ^ ^ ^ 0 1 1 1 1 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ^ ^ ^ 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ^ ^
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 > D D D D D D D D D D D D D D D D D 0 0 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 > C B < ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 > C B C D 0 0 0 0 0 0 0 0 0 0 0 < 1 1 1 1 1 1
1 0 0 0 0 0 ^ ^ ^ ^ ^ ^ ^ ^ ^ 0 0 0 0 0 0 0 0 > _ < L R > 0 0 0 0 0 0 0 0 0 0 < v v v v v 1
1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 ^ ^ ^ ^ ^ ^ ^ 0 0 R < D ^ D C C 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 D D 0 0 < v B O R 1 v R 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 D D 0 0 < 0 0 D v B O F 1 1 1 1 1 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 D D 0 0 < 0 0 D C F S L _ 1 1 1 1 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 D D 0 0 < ^ ^ D O Q F B _ F < 1 1 0 ^ ^ ^ ^ ^ ^ ^ ^
1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 D D 0 0 1 1 1 D _ _ R S L 1 > O C O D D D D D D D D
1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 D D 0 0 1 1 1 D Q Q F S v L 1 Q W W > R O ^ 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 D D 0 0 1 1 1 1 1 R v F L v O 1 _ L B Q F > 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 D D 0 0 1 1 1 1 1 1 > O 1 > 1 > ^ D S L v B W ^ ^ ^
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 D D ^ ^ 1 1 1 1 1 1 > 0 R < R ^ ^ < 0 S F O B D D D
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 D D 1 1 1 1 1 1 1 1 1 ^ ^ W ^ W 0 F F W C 0 > 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 R 0 0 1 0 0 0 0 D D 0 < 1 1 1 1 1 1 1 D D R L Q _ O < O Q _ F C C C
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 D D 0 < 1 1 1 1 1 1 1 0 0 C R _ S _ F C S W O F B v
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 D D 0 < 1 1 1 1 1 1 1 0 0 R v v > R W R O ^ v < B R
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 D D 0 < 1 1 1 1 1 1 1 0 0 v < W B L D C W O O O C C
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 D D 0 < 1 1 1 1 1 1 1 0 0 ^ < v 1 F < C B C ^ W Q <
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 1 1 1 1 D D 0 < 1 1 1 1 1 1 1 0 0 1 Q > W ^ W 0 1 ^ O < F R
1 0 0 0 0 0 0 0 0 1 1 1 1 D 0 < 1 1 1 1 D D 0 < 1 0 0 0 0 0 0 0 0 1 < D F D 1 > 0 D < _ ^ R
1 0 0 0 0 0 0 0 1 1 1 1 1 D 0 0 0 0 0 0 0 0 0 < 1 0 0 0 0 0 0 0 0 1 v L > 1 1 > 0 1 > > D _
1 0 0 0 0 0 0 0 0 1 1 1 1 D 0 0 0 0 0 0 0 0 0 < 1 0 0 0 0 P 0 0 0 0 v _ D B R > 0 1 0 F F L
1 0 0 0 0 0 0 0 0 1 0 0 0 D ^ ^ ^ ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 O R L O _ L B 0 0 1 ^ O
1 1 1 0 0 0 0 0 0 1 1 1 1 D 1 1 1 1 ^ ^ ^ ^ ^ ^ ^ ^ ^ 0 0 0 0 0 0 0 v _ ^ > < C B D 0 1 1 0
