1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 D D D D D D D D D D D D D D D D D 1 1 1 1
1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 D D D D D D D D D D D D D D D D D 1 1 1 1
1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 D D D D D D D D D D D D D D D D D 1 1 1 1
1 0 0 ^ ^ ^ ^ ^ ^ 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 D D D D D D D D D D D D D D D D D 1 1 1 1
1 0 0 0 0 0 0 0 0 C R S C C 1 1 1 1 1 ^ ^ 0 0 0 0 D D D D D D D D D D D D D D D D D 1 1 1 1
1 0 0 0 0 0 0 0 0 1 0 1 L W R _ 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 1 0 1 O 0 v O S O v v v 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 1 < O < D W C O 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 1 ^ W ^ W S W v O Q > 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 1 1 B W v O R _ > ^ _ 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 1 0 1 1 R < R ^ > F > B 1 C C C 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
1 0 0 0 0 0 0 0 0 1 0 0 0 R R S ^ < ^ L D O C B R D D 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
1 0 0 0 0 0 0 0 0 1 0 0 0 ^ v O _ _ F F W B > F O _ Q < 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1
1 0 0 0 0 0 0 0 0 1 0 0 0 1 L R O C F ^ R ^ C 1 W D L ^ 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 C _ F S ^ _ > B > 1 v v 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 > C S W ^ L 0 F _ B _ F L _ 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ^ < O W _ W _ ^ 1 < < > B 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 S W R F C W ^ F O > B v S O C 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 _ v R 1 F W Q v C D B L F v W Q 1 1 1 ^ ^ ^ ^ ^ 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 > 1 L 0 O F > B S W L C L Q 1 > 0 1 1 1 1 1 1 ^ ^ ^ ^ 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 > C < D < Q v v L 0 v D 1 D C 0 0 1 1 1 1 1 1 1 1 1 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 > 1 S D ^ R R > _ C < O < B L B < 1 1 1 1 1 1 1 1 1 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 > S _ D 1 Q S D C L S S > ^ < v W ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 > O L _ S _ C ^ Q L W C Q S F D R < < 1 1 1 1 1 1 1 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 > S F D R W > C L S 1 O < R L W F 1 > F Q B O < 1 1 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 > F W W _ C 1 L D < > ^ D W < 1 ^ R W L ^ C _ < 1 1 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 F C ^ R Q B S v O > C D ^ Q B D ^ Q v B v Q D 1 1 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 C W ^ < v W F L Q _ R D 1 S > v v L L F _ Q D 1 1 1 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ^ Q L L > 0 > R C 0 C S C W S W W S B L < C _ 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D 1 D < O L v B S > R > O W R < ^ O v S D D Q F < 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D 0 W O W B < F v S 0 0 0 D D > D 1 v S C W < R _ 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D 0 C 0 v L > C L 1 0 P 0 S W Q S L _ 1 v S _ _ W v R 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D 0 _ ^ D D 1 _ L 1 0 0 0 F L _ F R C D D 0 C 1 L D < F
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 D 0 0 1 D D 1 v F 0 0 0 0 0 O D F 1 Q B 0 C C C B Q 1 W
