0;0;ú;ú;ú;0;ú;ú;ú;ú;ú;ú;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;h;h;h;h;h;h;0;0;Ă;Ă;Ă;Ă;Ă;ú;ú;ú;ú;ú;Ă;h;h;h;h;h;h;h;h;h;h;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;0;h;h;h;h;h;0;0;0;0;0;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;r;r;C
(;(;(;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;h;h;h;h;h;h;h;0;0;0;Ă;Ă;Ă;Ă;ú;ú;Ă;Ă;Ă;Ă;Ă;0;0;h;h;h;h;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;0;0;h;h;0;0;0;0;0;0;0;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;r;C
(;(;(;(;ú;ú;ú;ú;ú;ú;ú;ú;Ă;Ă;Ă;Ă;Ă;0;Ă;Ă;Ă;Ă;0;0;h;h;h;h;h;0;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;0;0;0;0
(;(;ú;ú;ú;ú;ú;0;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;h;h;h;h;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;0;0;0;0;0
0;0;ú;ú;ú;ú;ú;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;h;h;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;0;0;0;0;0
0;ú;ú;ú;ú;ú;ú;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;í;Ă;Ă;0;0;0;0;0;0
0;ú;ú;ú;ú;0;0;í;í;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;í;Ă;Ă;0;0;0;0;0;0
0;ú;ú;ú;ú;0;Ă;í;í;í;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;0;0;Ă;0;0;0;0;0;0
0;ú;ú;ú;ú;0;Ă;í;í;í;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;0;0;0;0;0;0;0;0;0;0
0;ú;ú;ú;ú;Ă;í;í;í;í;í;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;h;0;0;ú;ú;ú;0;0;0;0;0
Ă;Ă;Ă;Ă;Ă;í;í;í;í;í;í;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;h;ú;ú;ú;ú;ú;0;0;0;0;0
Ă;Ă;Ă;Ă;í;í;í;í;í;í;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;0;0;0;0;0;h;h;h;h;h;h;ú;ú;ú;ú;ú;0;0;0;0;0
Ă;Ă;Ă;Ă;Ă;Ă;Ă;í;í;Ă;Ă;Ă;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;Ă;Ă;Ă;Ă;Ă;í;í;Ă;Ă;Ă;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;0;0;0;0;0;0;0;0;0;0;h;h;h;h;h;0;h;h;h;h;h;h;ú;ú;ú;ú;ú;ú;ú;0;0;0;0;0
Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;í;í;h;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;í;Ă;Ă;Ă;Ă;Ă;í;í;í;í;í;Ă;Ă;0;0;0;0;0;0;0;h;h;h;h;0;0;0;0;0;h;h;h;h;h;h;h;h;h;h;0;0;0;0;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;ú;ú;0;0;0;0;0;0;0;0
Ă;Ă;í;í;Ă;Ă;Ă;Ă;Ă;Ă;Ă;Ă;í;í;h;h;0;0;0;0;0;0;0;h;h;0;0;h;h;h;í;í;í;Ă;Ă;í;í;í;í;í;í;Ă;í;h;h;h;0;0;h;h;h;h;h;h;h;h;h;0;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;ú;ú;0;0;0;0;0;0;0;0
í;í;í;í;í;Ă;Ă;Ă;Ă;í;í;í;í;h;h;h;h;0;0;0;0;h;h;h;h;h;0;h;h;h;í;í;í;í;Ă;í;í;í;í;í;í;í;í;h;h;h;h;h;h;h;h;h;h;h;h;h;h;0;0;h;h;h;h;h;0;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;ú;ú;0;0;0;0;0;0;0;0
í;í;í;í;í;í;Ă;í;í;í;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;Ă;Ă;0;í;Ă;0;í;í;í;í;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;0;0;h;h;h;h;0;0;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;0;0;0;0;0;0;0;0;0
í;í;í;í;í;í;Ă;Ă;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;0;0;0;Ă;Ă;Ă;Ă;0;í;í;í;í;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;0;0;0;0;0;0;0;0;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;0;0;0;0;0;0;0;0;0
h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;0;0;0;0;0;0;Ă;0;Ă;0;0;Ă;0;í;í;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;0;0;0;0;ú;ú;ú;ú;ú;ú;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;ú;ú;0;0;0;0;0;0;0;0;0
ú;ú;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ă;Ă;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;ú;ú;ú;ú;ú;ú;0;0;0;0;0;0;0;0;0
ú;ú;ú;ú;h;h;h;ú;ú;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;0;0;0;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;0;Ă;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;h;h;h;h;h;h;h;h;h;h;h;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;0;0;0;0;0;0;0;0
ú;ú;ú;ú;h;h;h;ú;ú;ú;ú;h;h;h;h;h;h;h;h;h;h;h;h;0;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;h;h;h;h;h;h;h;h;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;0;0;0;0;0;0;0;0;0
ú;ú;h;h;h;h;h;ú;ú;ú;ú;h;h;h;h;h;h;h;h;h;h;h;0;0;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;h;h;h;h;h;h;h;h;h;h;h;h;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;h;h;h;h;h;h;h;h;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;0;0;0;0;0;0;0;0;0
