0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ā;Ā;Ā;Ā;Ā;Ā;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ā;ā;ā;ā;ā;0
Ā;Ā;Ā;Ā;Ā;Ā;Ā;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ā;Ā;Ā;Ā;0;0;0;0;0;Ā;Ā;Ā;Ā;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ā;ā;ā;ā;ā;ā;ā;ā
Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;0;0;0;0;0;0;0;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;ā;ā;ā;0;Ā;Ā;Ā;Ā;Ā;0;0;0;0;0;0;Ā;Ā;Ā;Ā;0;0;0;0;0;0;ā;ā;ā;ā;ā;ā;ā;ā;ā
Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;0;0;0;0;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;ā;ā;ā;ā;Ā;Ā;Ā;Ā;Ā;Ā;0;0;0;0;Ā;Ā;Ā;Ā;Ā;Ā;0;0;0;0;0;ā;ā;ā;Ā;Ā;Ā;ā;ā;ā
Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;0;0;0;0;ā;ā;Ā;Ā;Ā;Ā;Ā;ā;ā;ā;ā;ā;ā;Ā;Ā;Ā;Ā;Ā;Ā;ā;ā;ā;ā;Ā;Ā;Ā;Ā;Ā;Ā;0;0;ā;ā;ā;ā;ā;Ā;Ā;Ā;Ā;ā;ā;ā
0;0;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;Ā;ā;ā;0;0;0;0;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;Ā;Ā;Ā;ā;ā;ā;ā;ā;ā;Ā;Ā;Ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;Ā;Ā;Ā;Ā;Ā;ā;ā
0;0;0;0;0;0;Ā;Ā;ā;ā;ā;ā;ā;0;0;0;0;0;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;Ā;Ā;Ā;Ā;Ā;ā;ā
0;0;0;0;0;0;ā;ā;ā;ā;ā;ā;ā;0;0;0;0;0;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;w;w;w;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;ā;Ā;Ā;Ā;Ā;Ā;Ā;ā;ā
0;0;0;0;0;0;ā;ā;ā;ā;*;w;w;0;0;0;0;0;w;w;w;w;ā;ā;ā;w;w;w;w;ā;ā;ā;w;w;w;w;w;w;w;w;w;w;ā;ā;ā;w;w;ā;ā;ā;Ā;Ā;Ā;Ā;Ā;0;0;0;ā;ā
0;0;0;0;0;0;0;ā;ā;0;*;w;*;0;0;0;0;0;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;Ā;Ā;Ā;Ā;Ā;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;*;w;w;0;0;0;0;0;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;Ā;Ā;Ā;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;w;w;w;0;0;0;0;0;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;w;w;w;0;0;0;0;0;*;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;w;0;0;0;0;0;0;0;0;0;0
