d;d;d;d;d;d;d;d;d;d;d;d;l;l;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0
d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d
d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0
d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d
C;C;d;d;d;d;d;d;d;d;d;d;0;0;0;0;d;l;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;l;l;d;d;d;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;0
C;C;d;d;d;d;d;d;d;d;d;d;0;0;0;0;d;l;l;l;l;d;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;l;d;d;d;0;0;0;0;0;0;0;0;l;l;l;l;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;l;l;l;l;d;d
C;C;d;d;d;d;d;d;d;d;d;d;0;0;0;d;d;l;l;l;l;d;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;l;d;d;d;0;0;0;0;0;0;0;l;l;l;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;l;l;d;d;d;d;0;0;0;0;0;0;0;0;0;0;l;l;l;l;d;d
C;C;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;d;l;l;l;d;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;d;d;d;d;d;0;0;0;0;0;0;0;l;l;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;l;l;l;d;d;d
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;l;l;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;l;l;d;d;d;d
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;l;l;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;l;l;l;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;l;l;l;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;l;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;l;l;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;0;d;d;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;l;l;l;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;0;0;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C;C;d;d;d;d;d;l;l;l;l;l;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;l;l;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C;C;d;d;d;d;d;l;l;l;l;l;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;l;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;l;d;d;d;d;d;d;d;d;d;d;d;d;0;0;d;d;0;0;0;0;0;0;0;0;0;d;l;l;l;d
C;C;d;d;d;d;d;d;l;l;l;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;l;l;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;0;0;0;0;0;0;0;0;l;l;l;l;d
C;C;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;l;l;l;d;d;d;d;d;d;0;0;0;d;d;0;0;0;0;0;0;0;l;l;l;l;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;0;0;0;0;0;0;0;0;l;l;d;d;d
C;C;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;0;0;0;d;d;d;0;0;0;0;0;0;l;l;l;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;0;0;0;0;0;0;0;0;0;d;d;d;d
C;C;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;0;0;0;d;d;d;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;0;0;0;0;0;0;0;0;0;d;d;d;d
