0;0;0;h;h;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;h;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;h;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;0;0;0;0;0;0;0;0;0;0;0
0;0;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0
0;0;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0;0
0;0;h;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0
0;0;0;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0;0
0;0;0;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;E;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0
h;0;0;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;0;0;0;0;0;0;0;h;h;h;0;E;E;E;E;E;E;E;E;0;0;0;0;0;0;0;0
h;h;h;0;0;0;0;h;h;0;0;0;0;0;0;0;0;h;h;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;h;0;0;0;0;0;0;h;h;h;0;E;E;E;E;E;0;E;E;0;h;h;0;0;0;0;0
h;h;h;h;0;0;h;h;h;h;h;0;0;0;0;0;0;h;h;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;h;h;h;h;h;h;h;h;0;0;0;0;0;0;n;h;n;n;T;T;T;T;T;T;T;h;h;h;h;0;0;h;h
0;0;0;0;h;h;h;h;h;h;h;h;h;h;h;0;0;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;h;h;h;h;h;h;h;h;h;h;h;0;0;0;0;0;0;n;h;n;n;h;h;h;h;h;h;h;h;h;h;h;h;h;h;h
0;0;0;0;h;h;h;h;ú;ú;h;ú;ú;ú;ú;ú;ú;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;0;0;h;h;h;h;h;h;0;0;0;0;0;0;n;n;n;n;h;h;h;h;h;h;h;h;0;0;h;h;h;h;h
0;0;0;0;0;0;0;0;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;h;h;h;h;h;h;h;h;h;h;h;h;h;h
0;0;0;0;0;0;0;0;0;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;h;h;h;h;h;h;h;h;h;h;h;h;0;0
0;0;0;0;0;0;0;0;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;h;h;h;h;h;h;h;h;h;h;h;h;h;0
0;0;0;0;0;0;0;0;ú;ú;ú;ú;ú;ú;ú;ú;ú;ú;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;n;n;n;n;n;n;h;h;h;h;h;h;h;h;h;h;h;h;h;0
