0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ü;ü;ü;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ü;ü;ü;ü;ü;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ü;ü;ü;ü;ü;0;0;0;ü;ü;0;0;0;0;0;0;0;0;ü;ü;ü;0;0;0;0;0;ü;ü;ü;ü;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ü;ü;ü;0;0;0;0;0;0
ü;ü;ü;ü;ü;0;0;ü;ü;ü;ü;ü;0;0;0;0;0;ü;ü;ü;ü;ü;0;0;0;0;ü;ü;ü;ü;ü;0;0;0;0;0;0;0;0;ü;ü;ü;ü;0;0;0;ü;ü;ü;0;ü;ü;ü;ü;ü;0;0;0;0;0
0;0;0;0;0;0;0;ü;ü;ü;ü;ü;ü;0;0;ü;ü;ü;ü;ü;ü;ü;0;0;0;ü;ü;ü;ü;ü;ü;ü;0;0;0;0;0;ü;ü;ü;ü;ü;ü;0;0;ü;ü;ü;ü;ü;ü;ü;ü;ü;ü;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;ü;ü;ü;ü;ü;ü;ü;ü;ü;ü;ü;ü;0;0;ü;ü;ü;ü;ü;ü;ü;ü;0;0;0;0;ü;ü;ü;ü;ü;ü;0;0;0;ü;ü;ü;ü;ü;ü;ü;ü;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;ü;ü;ü;ü;ü;ü;ü;ü;ü;ü;0;0;0;0;0;0;0;0;ü;ü;ü;0;0;0;ü;ü;ü;ü;ü;ü;ü;0;0;0;ü;ü;ü;ü;ü;ü;ü;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;ü;ü;ü;ü;ü;ü;ü;ü;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ü;ü;ü;0;0;0;0;0;0;0;ü;ü;ü;ü;ü;ü;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;ü;ü;ü;ü;ü;ü;ü;0;0;2;2;2;2;0;2;2;2;2;2;0;0;0;0;ü;2;2;2;2;2;0;0;0;0;0;ü;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;2;2;2;ü;ü;ü;ü;ü;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;2;2;2;ü;ü;ü;ü;ü;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;*;*;*;ü;ü;*;*;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
