0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;G;0;0;0;0;0;G;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;G;1;1;1;0;1;1;G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;G;0;0;0;0;0;G;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;G;1;1;1;1;1;1;G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;G;0;0;0;0;1;G;1;0;0;0;0;0;0;G;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;G;1;1;1;1;1;1;G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;G;0;0;1;1;1;1;0;0;1;G;1;0;0;0;1;G;1;0;0;1;1;1;0;G;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;G;1;1;1;1;1;1;G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;G;0;0;0;1;1;1;1;0;1;G;1;0;0;1;1;G;1;0;0;1;1;1;1;G;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;G;1;0;0;0;1;1;G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;G;1;0;0;1;1;1;1;1;1;G;1;0;0;1;1;G;1;1;1;1;1;1;1;G;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;G;1;0;0;0;0;1;G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;G;1;0;1;1;1;1;1;1;1;G;1;1;0;1;1;G;1;1;G;G;1;1;1;G;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;G;0;0;0;0;0;1;G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;G;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;G;1;1;1;G;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;G;0;0;0;0;0;1;G;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;G;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;G;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;G;0;0;0;0;0;1;G;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;G;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;G;1;1;1;1;1;1;1;1;G;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;G;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;G;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;G;1;1;1;1;1;1;1;1;G;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;G;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1
0;h;h;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;G;1;0;1;1;1;1;1;1;1;G;G;G;G;G;G;G;1;1;1;G;1;1;1;G;G;G;G;G;G;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;G;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1
0;0;h;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;G;1;1;1;1;1;1;1;1;G;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;G;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
