0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;D;D;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;D;D;D;D;D;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;0;0;0;0;D;D;D;D;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;0;0;0;D;D;D;D;D;0;0;0;0;0
0;0;0;0;0;0;Q;Q;Q;Q;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;0;0;0;;;0;0;0;;;0;`;`;`;`
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D;0;`;`;`;`;`;`;`;`;`;`;`;`
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;`;`;`;`;`;`;`;0;0;0;0;0;0;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;Æ;Æ;Æ
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;`;`;`;`;`;`;`;0;0;0;0;0;0;`;`;`;`;`;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;`;`;`;`;`;`;`;0;0;0;0;0;0;`;`;`;`;`;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;Q;`;`;`;`;`;`;`;0;0;0;0;0;0;`;`;`;`;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Q;Q;Q;Q;Q;Q;Q;Q;`;`;`;`;`;`;`;`;`;`;0;0;0;0;0;0;`;`;`;`;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Q;Q;Q;Q;Q;`;`;`;`;`;`;`;`;`;`;0;`;`;0;0;0;0;0;0;`;`;0;`;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Q;Q;`;`;`;`;`;`;`;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;`;`;`;`;`;`;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;`;`;`;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;-;-;-;`;`;`;`;`;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;-;0;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;`;`;`;`;`;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;0;0;-;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`;`
Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`
Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`
Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`
Æ;Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`
Æ;Æ;Æ;Æ;Æ;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Æ;Æ;Æ;Æ;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;-;-;-;-;-;`;`;`;`;`
Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;-;0;0;`;`;`;`;`;`
Æ;Æ;Æ;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;`;`;`;`;`;`;`
Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;-;-;`;`;`;`;`;`
Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`
Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`;Æ;Æ
Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;`;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;`;`;`;`;`;`;`;`;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ
Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ;Æ
