ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;););););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;););););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;););););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;););););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;););););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;););););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;););););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;);););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;);););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;);););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;);););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;);););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;););););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;);););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;);););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;););););););););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;);););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;);););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;);););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;);););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;);););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;);););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););)
ä;ä;ä;ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
ä;ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
ä;ä;ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
ä;ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
ä;ä;ä;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;);)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;););)
