1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;^;^;^;0;0;0;1;1;1;1;^;^;^;0;0;0;0;0;1;1;1;^;^;^;^;^;^;^;^;^;^;^;0;0;0;0;0;0;1;1;0;0;^;^;1;1;D;D;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;0;0;0;0;0;0;^;^;^;^;^;^;^;^;0;0;0;0;1;1;1;1;D;D;D;0;0;0;1;1;1;1;D;D;1;^;^;0;0;^;1;1;1;D;D;1;1;1;1;1;1;1;1;1;^;^;^;0;0;^;1;1;0;0;D;D;1;1;D;D;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;^;^;0;0;1;1;1;1;D;D;D;0;0;0;1;1;1;1;D;D;1;1;1;0;0;1;1;1;1;D;D;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;D;D;1;1;D;D;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;^;^;^;^;^;^;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;1;1;1;1;D;D;D;D;D;D;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;1;1;1;1;D;D;D;D;D;D;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;1;1;1;1;D;D;D;D;D;D;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;1;1;1;1;1;1;1;1
1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;^;^;^;^;^;^;^;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;^;^;^;^;^;^;^;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;0;0;_;_;_;_;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;^;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
