0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;N;N;d;0;d;d;d;d;d;d;d;d;d;d;0;d;d;d;0;d;d;d;d;d;d;d;d
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;N;N;d;d;d;d;N;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;h;h;h;d;d;d;d;d;d;d;d;d;d;d;d;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;0;0;d;d;d;d;0;d;d
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;N;d;d;d;N;h;h;h;h;h;d;d;d;d;d;d;d;d;d;d;h;h;d;d;d;0;0;d;d;d;0;N;d;d;0;0;0;d;d;0;d;d;d;0;0;d;d;d;d;d;h;h
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;N;N;0;0;0;N;N;0;0;0;h;h;0;0;0;0;0;0;d;d;h;h;d;0;d;d;0;0;0;d;d;0;N;d;0;0;h;0;0;0;0;0;0;0;0;0;0;0;d;h;h;h;h
d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;d;d;d;N;d;0;0;h;0;0;0;0;0;0;0;N;0;0;0;0;0;0;0;0
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;d;d;d;0;d;0;0;0;d;d;0;0;d;N;N;0;0;h;h;0;0;0;0;0;0;0;N;0;0;0;0;d;d;0;0
0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;0;0;0;0;0;0;0;0;d;0;N;N;N;d;d;0;0;0;0;0;0;0;0;d;d;d;0;0;0;d;0;d;d;0;0;0;N;N;0;d;h;h;d;0;0;0;0;0;0;N;N;0;0;0;d;d;d;d
d;d;d;d;0;0;0;0;0;0;d;d;d;d;h;h;h;N;d;d;d;d;0;0;0;0;d;d;d;d;h;h;h;d;d;d;d;d;d;d;d;N;N;N;N;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;N;0;0;d;d;d;d;0;0;0;0;d;d;N;N;d;d;d;d;d;d;d
0;d;0;d;0;0;0;0;0;0;0;d;d;d;d;h;N;N;d;d;d;0;0;0;0;0;0;0;d;h;h;h;d;d;d;d;d;d;d;d;d;N;N;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;h;h;h;d;d;d;d;0;0;0;0;0;h;h;d;d;d;d;d;d;d;N;d;0;d;d;d;d;0;0
0;d;d;d;d;0;0;0;0;0;0;0;d;d;0;0;N;N;d;d;0;0;0;0;0;0;0;0;0;d;d;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;h;h;h;h;h;h;d;d;0;d;d;d;d;d;d;d;h;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d
d;d;0;d;d;0;0;0;0;0;0;0;d;d;d;d;d;0;d;d;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;h;h;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
0;d;0;d;d;0;0;0;0;0;0;0;d;d;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;0
0;0;0;d;d;0;0;0;0;0;0;0;d;d;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;0;d;d;d;d;d;d;0;d;0;0;0;d;0
d;d;0;d;d;0;0;0;0;0;0;0;d;d;0;0;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;0;d;d
0;d;d;d;d;0;0;0;0;0;0;0;d;d;d;0;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;0;d;0;d;d;d;0;0;d;0;0;0;0;d
0;d;0;d;d;0;0;0;N;N;N;0;d;d;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;0;d;d;0;d
h;0;0;h;h;h;0;0;N;N;N;h;h;h;h;N;N;h;h;d;N;N;N;0;0;0;0;0;0;0;0;0;N;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;d;d;d;d;0;0;0;0;0;d;d;d
N;N;N;h;h;h;0;0;N;h;h;h;h;h;h;N;N;N;h;h;N;N;N;N;h;0;0;0;N;N;N;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;0;d;d;d;d;0;0
h;h;N;N;d;d;0;0;0;h;h;h;h;h;h;h;h;N;h;h;N;N;N;N;h;0;0;0;N;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;0;0;d;d;d
h;h;h;d;d;d;0;0;0;h;h;N;h;d;d;h;h;h;d;h;h;h;h;h;h;0;0;0;N;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;0;0;0;0;d;0;0
h;h;d;d;d;d;d;0;0;0;d;N;h;d;d;h;N;N;d;d;d;h;h;h;h;0;0;0;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;0;d
0;0;0;d;0;d;d;0;0;0;0;N;d;d;d;h;N;N;d;d;d;h;d;d;h;0;0;0;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;d;0;0
0;d;d;d;d;d;d;0;0;0;0;0;0;d;d;h;h;N;d;d;h;h;d;d;h;0;0;0;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;0;d;d;d;d;h;d;0;0;0;0;0;d;d;h;h;d;d;0;h;h;d;d;h;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;0;d
d;d;0;0;d;d;h;h;0;0;0;0;0;0;0;h;h;d;0;0;0;d;d;d;h;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;0;0
0;0;0;d;d;d;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
N;N;0;d;d;d;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;h;0;0;0;0;0;0;0;0;N;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
N;N;0;d;0;d;h;0;0;0;0;0;0;0;d;0;0;0;0;0;0;d;d;d;h;0;0;0;h;h;N;N;N;N;N;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
N;d;d;d;d;d;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;d;d;d;0;0;0;0;N;h;N;N;N;N;N;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
0;d;0;d;d;d;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;d;d;d;0;0;0;0;N;N;N;N;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;d;d;d;0;0;0;0;N;N;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;d;d;0;0;0;0;N;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;d;d;0;0;0;0;d;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;d;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;h;0;0;0;0;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
h;N;h;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
h;h;N;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;0;0;0;0;0;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
h;h;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;0;0;0;0;0;h;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
h;h;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;N;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;N;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d
d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;N;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;0;d;d;d;d;d;d;d;d;d;d;d
d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;N;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;d;0;d;0;d;d;d;d;d;d;d;d;d
d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;0;d;d;d;d;d;d;d;d;d
d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;d;0;d;d;d;d;d;d;d;d;d
d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;0;0;0;d;d;d;d;d;d;d;d;d;0;0;d;d;0;N;N;d;d;d;d;d;d;d;d;d;d;0;d;0;0;d;d;0;0;0;d;d;d;d;d;d;d;d;d
0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;d;d;d;d;d;d;d;d;d;0;h;h;d;d;N;N;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d
d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;0;d;d;0;0;d;d;d;d;d;d;d;d;d;0;h;h;0;0;0;N;d;d;d;d;d;d;N;N;N;d;d;d;h;0;0;d;0;d;d;d;d;d;d;d;d;d;d;d
d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;0;d;d;0;0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;0;d;d;d;d;d;d;N;N;0;0;0;d;0;h;h;d;d;d;d;0;0;d;0;0;d;0;d;d;h
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;0;d;0;0;0;0;d;d;d;d;0;d;d;d;0;N;N;0;0;0;h;h;h;h;d;0;N;N;0;0;0;0;0;0;0;0;d;0;d;0;0;0;d;d;d;h;h;0;0
d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;d;d;d;0;d;d;d;d;N;N;0;0;0;0;h;h;h;0;0;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;0;0
d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;d;d;d;0;d;d;d;0;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;0;0;0
d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;d;d;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;d;0;0;d;d;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;d;0;0;0;d;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
h;h;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
h;h;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0
N;h;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;h;d;d;d;0;0;h;h;0;0;0;0;0;0;0;0
N;h;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;h;h;h;N;N;N;h;h;0;d;d;d;d;0;0;0
N;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;h;h;h;N;N;N;h;h;h;d;d;d;d;h;h;h
N;N;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;h;h;h;h;N;N;h;d;d;d;d;d;N;h;h
N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;h;h;h;N;N;h;d;d;d;d;d;d;N;N
N;N;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;h;h;h;h;h;d;d;d;d;d;d;d;h;h
