0;d;0;d;0;0;d;d;d;0;d;0;d;d;d;d;0;d;d;0;0;d;d;0;0;d;0;0;d;0;d;0;0;0;0;d;0;d;0;0;d;0;0;d;d;0;0;d;d;0;d;d;d;d;d;d;0;d;d;d;d;0;0;d;d;d;d
0;d;0;d;0;0;d;d;d;0;d;0;d;0;d;d;0;d;d;0;0;d;d;0;0;d;0;0;d;0;d;0;0;0;0;d;0;d;0;0;d;0;0;d;d;0;0;d;d;0;d;0;d;0;0;d;0;d;0;0;d;0;0;d;d;d;d
0;d;0;d;0;0;d;0;0;0;d;0;d;0;d;d;0;d;d;0;0;d;d;0;0;d;0;d;0;0;d;0;0;0;0;d;0;0;d;0;d;0;0;d;d;0;0;d;d;0;d;0;0;0;d;d;0;d;0;0;d;d;d;d;d;d;d
0;d;0;0;0;0;d;0;0;0;d;0;0;0;d;d;0;d;d;0;0;d;d;0;0;d;d;0;0;d;0;0;0;0;0;0;d;0;0;d;d;0;0;d;d;0;0;d;d;0;d;d;d;d;d;d;0;d;d;0;d;d;d;d;d;d;d
d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;0;0;d;d;d;d;0;0;0;0;d;0;0;0;0;0;0;d;0;0;0;0;d;d;d;d;0;0;d;d;0;d;d;0;0;d;0;0;0;0;0;d;0;0;0;0;0;0
d;d;0;d;d;d;d;0;0;0;d;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;0;d;0;d;0;0;0;0;d;0;d;0;0;0;0;0;0;d;d;d;d;d;0;0;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;d;d;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;0;0;d;0;d;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d
0;0;0;d;d;d;d;d;d;d;d;d;0;0;0;d;0;0;0;0;0;0;0;0;0;d;d;0;d;0;d;0;0;0;0;d;0;d;0;d;d;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;d;0;0;0;d;0;0;0;0;0;0
0;0;0;d;d;d;0;0;0;0;d;0;0;0;d;0;0;0;0;0;0;0;0;d;d;0;0;d;0;d;0;0;0;0;0;0;d;0;d;0;0;d;d;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;d;d;d;d;d;d;0;0;0
d;0;0;d;d;d;0;0;0;0;d;d;d;0;d;0;0;0;d;d;d;d;d;0;0;d;d;0;d;0;d;0;0;0;0;d;0;d;0;d;d;0;0;d;d;d;d;d;0;0;0;d;0;d;0;0;0;0;d;0;d;0;0;d;d;d;d
d;0;d;d;d;d;0;0;0;0;0;0;d;0;d;0;d;d;0;0;0;0;0;d;0;0;d;0;d;0;d;0;0;0;0;d;0;d;0;d;0;0;d;0;0;0;d;0;d;d;0;d;0;d;0;0;0;0;d;0;d;0;0;0;0;0;0
d;0;d;d;d;d;0;d;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;d;0;0;d;0;d;0;0;0;0;0;0;d;0;d;0;0;d;0;0;0;0;d;0;0;0;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;0;d;d;0;d;0;d;0;d;d;d;0;0;d;0;0;0;0;0;0;0;0;0;d;0;0;d;0;d;0;0;0;0;0;0;d;0;d;0;0;d;0;0;0;0;d;0;0;0;0;d;0;0;0;d;d;0;d;d;d;d;d;d;d;d;d
d;0;d;d;0;d;0;d;d;d;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;d;0;0;0;0;0;0;d;0;d;0;d;0;0;0;0;0;d;0;0;0;0;0;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;d;d;d;d;d;d;0;d;d;0;0;d;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;d;0;0;0;0;0;0;d;0;d;0;d;0;0;0;0;0;d;0;0;0;0;0;d;0;0;0;d;0;d;d;d;d;d;d;d;d;d
d;d;d;d;d;d;d;d;0;d;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;d;0;0;0;0;0;0;d;0;d;0;d;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;d;0;0;0;0
0;0;0;d;0;0;d;d;0;d;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;d;0;d;0;0;0;0;d;0;d;0;0;d;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;d;0;0;d;0;d;0;d;d;d
d;d;d;d;0;0;d;d;0;d;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;d;0;0;0;0;d;0;d;0;d;0;0;0;0;0;0;d;0;0;d;0;0;0;0;0;0;0;d;d;0;d;0;d;0;0;0;0
0;d;0;d;d;0;d;d;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;d;0;0;0;0;d;0;d;0;d;0;0;0;0;0;0;d;d;d;d;0;0;0;0;d;d;d;d;0;0;d;0;d;d;0;d;d
0;d;0;d;d;0;d;0;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;d;0;0;0;0;0;0;d;0;0;d;0;0;0;0;0;0;d;0;0;d;0;0;0;0;d;d;d;d;d;d;d;0;0;d;0;d;d
0;d;0;0;d;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;0;0;d;0;d;0;0;0;0;0;0;0;d;0;0;d;0;0;0;0;d;0;d;d;d;0;0;0;0;d;0;d;d
d;d;d;d;d;d;d;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;0;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;d;d;d;d;d;d;d;d;d
0;d;0;0;d;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;0;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;d;d;d;d;d;d;d;d;d
d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;d;0;0;0;0;d;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;d;d
d;d;d;d;d;d;d;d;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;d;d;d;d;d;d;d;d
d;d;d;d;0;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;d;d;d;d;d;d;d;d
0;d;d;d;d;d;d;d;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;d;0;d;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;d;0;d;d;0;0;0;0;0;0;d;d
0;0;d;0;0;0;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;d;0;d;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d
0;0;d;0;d;0;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;d;0;0;0;0;d;0;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;d;0
d;0;d;0;d;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;d;d;0;0;0;0;d;d;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;d;d;d;d;d;d
0;0;d;0;d;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;d;0;d;0;0;0;0;d;0;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;0;d;0
0;0;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;0;0;d;0;0;0;0;d;0;0;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d
d;d;d;d;d;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;0;0;d;0;0;0;0;d;0;0;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0
d;d;d;d;d;0;0;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;0;0;0;0;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;d;0;0
d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d
d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;d;0;0;0;0;d;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;d;d;0;0
0;d;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;d;0;d;0;0
d;d;d;d;d;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d
0;0;0;d;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;d;0;0;0;0;d;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;0
0;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;d;0;0;d;0;0
0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;d;d;0;0;d;0;0
d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;d;d;d;d;d
d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;d;d;d;d;d;d
0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;0
0;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;d;0;0;d;0;0
d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;d;0;0;d;d;d
0;d;d;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d
0;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;d;0;0
d;d;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d
d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;d;d;d
0;0;0;0;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0
d;d;d;d;d;d;d;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;d;d;d;d;0;0;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;d;0;0;0;0;0;d;d;d;d;d;d;d;d;d
0;0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;d;0;0;0;0;0;0;0;0;d;d;d;d;d;d
0;d;d;d;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;d;0;0;0;0;0;0;d;d;d;d;d;d;d
d;d;d;d;d;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;d;0;0;0;0;0;0;0;d;d;0;0;0;0
0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;d;d;d;d;0;0;0;0;0;0;0;d;d;0;0;0;0
d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;d;0;0;d;0;0;0;0;0;0;0;d;d;d;d;d;d
d;d;0;d;d;d;d;d;0;0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;d;0;0;d;0;d;0;0;0;0;0;0;0;0;d;d;0;d;d;d
d;0;0;d;d;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;d;0;0;d;d;0;d;d;0;0;d;0;d;0;0;0;0;0;0;0;0;d;d;0;d;d;d
d;d;d;d;d;d;0;0;0;0;0;0;0;0;d;0;d;d;d;d;d;d;0;0;0;0;0;d;d;d;d;0;d;d;0;0;0;0;d;d;0;d;d;0;d;0;d;d;d;d;d;0;d;0;0;0;0;0;0;0;d;0;d;0;d;d;0
d;d;d;d;d;d;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;d;d;d;d;d;d;0;0;0;d;d;0;0;0;d;d;0;0;0;d;d;d;d;d;d;0;d;d;d;d;0;0;0;0;0;0;0;0;d;0;d;d;d;d;d
d;d;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;0;d;d;d;d;d;d;0;d;0;0;0;0;d;0;d;d;d;0;d;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;d;0;0;d;0;0;0;d;d;d;0;0;d;d;0;d;d;d;d;0;d;0;d;d;0;0;d;d;d;0;0;0;0;0;0;0;0;0;d;0;d;0;0;0;0
d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;d;d;d;d;0;d;0;d;d;d;0;0;d;d;0;d;0;d;0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;d
d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;d;0;d;d;d;0;d;0;d;d;d;d;d;0;d;0;d;d;d;d;d;d;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d
0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;0;d;d;d;d;d;0;0;d;d;d;d;d;d;0;d;d;d;d;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;d
0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;d;0;d;d;d;d;d;d;d;d;d;0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;d
d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;0;d;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;d;0;d
0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;d;d;0;d;d;d;d;d;d;d;d;d;d;0;0;d;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;0;d;0;0;0;d
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;0;d;d;d;d;d;d;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;d;d;d;d;d;d;d
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;d;d;d;0;d;d;0;0;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d
0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;d;0;d;0;d;d;0;0;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;d;d;0;d;d;d;d;d;d;d
d;d;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;d;d;d;d;0;0;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;d;d;d;d;0;0;0
0;0;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;0;d
0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;d;d;d;d;d;0;d
d;d;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;d;0;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;d;d;d;d;d;d;d;d;0;0;0;d
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;d;0;0;0;0;0;d;d;d;0;d;d;d;d;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d
d;d;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;d;0;0;0;0;0;d;0;d;0;0;d;d;0;0;0;d;0;0;d;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d
d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;d;0;0;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;d
0;d;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;d;d;d;d;d;d;d;d;0;0;0;0;0;d;0;0;d;0;0;0;0;0;0;0;0;0;d;d;d;0;d;d;d
d;d;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;d;d;0;d;d;0;d;d;0;d;d;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;d;d;d;0;d;d;d
d;d;d;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;0;d;0;0;0;d;d;0
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;0;d;d;0;d;d;d;d;d;d;0;0;0;0;0;d;0;d;0;0;0;0;0;0;0;d;d;d;d;d;d;d
0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;d;d;0;0;d;d;d;d;0;d;0;0;0;d;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;d;d;0;d;0;d;d
d;d;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;d;d;d;d;d;d;0;d;d;0;0;0;0;0;d;0;d;0;0;0;0;d;0;d;0;0;0;0;0;0;0;0;d;0;d;d;d;d
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;d;d;0;0;d;0;d;d;0;0;0;0;d;d;d;d;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d
d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;0;d;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;0;0;0;0;d
0;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;d;d;0;0;0;0;0;d;0;d;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d
d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d
d;0;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;0;0;0;0;0;d;d;d;0;0;d;0;0;0;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d
d;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;0;0;0;0;0;d;d;d;d;d;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d
d;0;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;d;d
d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;d;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d
