0;0;0;0;0;d;d;d;d;0;0;0;d;0;d;0;0;0;0;0;0;0;0;d;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
0;0;0;0;0;d;d;d;d;d;d;0;d;d;d;d;d;d;0;0;d;d;0;d;0;d;d;d;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;d;d;d;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;d;d;0;0;d;0;0;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;0;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;d;d;d;d;d;d;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;0;d;0;0;0;0;d;0;0;d;0;0;0;d;d;0;0;0;0;0;0;d;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;d;d;d;d;d;0;d;d;d;d;0;d;d;d;d;0;0;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;d;d;d;d;d;d;0;0;d;d;d;d;d;d;d;d;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;d;d;d;d;d;0;0;0;d;0;0;0;d;d;d;d;0;0;0;0;0;0;0;0;0;d;d;d;0;0;d;d;d;d;d;d;d;0;0;d;d;d;0;0;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;0;0;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;0;d;d;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;h;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;d;d;d;d;d;d;d;d;0;0;d;d;d;0;d;d;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;d;d;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;h;h;h;h;d;d;d;d;d;d;h;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;d;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;0;d;h;h;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;h;h;h;h;h;d;d;h;h;h;h;h;d;0;d;d;d;d;d;d;d;d;d;d;d;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;0;d;h;h;h;h;d;d;0;d;d;d;N;N;N;N;N;d;0;0;d;h;h;h;h;h;h;h;h;h;h;d;d;d;0;d;d;d;0;d;d;h;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;d;d;d;d;d;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d
d;0;d;h;h;h;h;d;d;0;d;N;N;N;N;N;N;N;d;0;0;0;0;d;h;h;h;h;h;h;h;h;h;h;0;0;N;N;d;d;d;h;h;h;h;d;h;h;h;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;0;d;d;d;d;d;d;d;d;d;d;d;d;0;0;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
d;d;h;h;h;h;h;d;0;0;d;N;N;N;N;N;N;d;d;0;0;0;0;d;h;h;h;h;h;h;d;h;h;h;0;0;N;N;N;N;d;h;h;h;h;h;h;h;h;h;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d
