k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M
k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M
k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M
k;k;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k;k;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k;k;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k;k;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
k;k;k;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;0;0;0;0;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;0;0;0;0;0;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;M;M
k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;0;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;M;M
k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;0;0;0;M;M;M;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;M;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;M;M
k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;0;0;0;M;M;M;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;M;M
k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;0;0;0;0;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;k;0;0;0;M;M;M;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;M;M
k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;k;k;0;0;0;0;k;k;k;k;0;0;0;0;0;0;0;0;0;0;0;0;0;0;k;k;k;k;k;k;k;k;k;0;0;0;M;M;M;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;M;M;M;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;M;M
