0;0;0;0;0;0;0;0;e;e;e;0;0;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;0;0;0;0;0;0;0;0;0;0;d;d;d;d;d;d;d;0;0;0;0;0;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;e;e;e;0;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;0;0;0;d;d;d;d;t;d;d;d;d;d;d;d;t;0;0;0;0;0;p;p;p;p;p;p
0;0;0;0;0;0;0;0;0;0;0;0;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;t;t;0;0;0;0;0;p;p;p;p;p;p
0;t;t;t;t;t;t;0;0;0;0;0;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;d;d;d;d;d;d;d;d;d;t;d;d;d;t;d;t;t;t;0;0;0;0;0;0;0;0;0;0;p
t;t;t;t;t;t;t;t;t;0;0;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;d;d;d;d;d;d;t;t;d;d;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0
t;t;t;t;t;t;t;t;t;0;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;t;d;d;d;d;d;d;d;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0
t;t;t;t;t;t;t;0;t;0;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t;t;d;d;d;t;t;t;t;t;t;t;d;d;d;d;d;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0
t;t;t;t;t;t;0;t;t;e;e;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;d;t;d;t;t;t;t;t;d;d;d;d;d;d;t;t;d;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;0;0;0;0;0;0;d;d;d;d;d;d;d;t;t;t;d;d;d;d;d;d;t;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;e;0;0;0;0;0;0;t;t;t;d;d;d;d;d;t;t;t;t;d;d;d;d;t;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0;0;0;0;t;t;t;t;d;d;d;t;t;t;d;d;d;d;d;d;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0;0;0;0;t;t;t;d;t;d;t;t;t;t;d;t;t;d;d;d;d;t;t;t;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0;0;0;0;t;t;d;d;d;d;d;d;t;t;d;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;e;e;0;0;0;0;0;t;t;d;t;d;d;d;d;d;t;d;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;e;e;0;0;0;0;0;0;t;t;t;d;d;d;d;d;d;d;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0;0;0;0;0;t;t;d;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;e;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;e;e;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;0;t;0;0;0;0;e;e;e;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;0;0;t;t;t;t;0;0;e;e;0;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;e;e;e;0;0;0;0;0;0;t;t;t;t;t;t;t;t;t;t;t;t;t;t;0;0;0;t;t;t;t;0;0;e;e;0;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;e;e;e;e;e;0;0;0;0;0;t;t;t;t;t;t;t;t;t;t;t;t;t;0;0;0;0;t;t;t;t;0;0;e;e;e;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;0;0;0;e;e;e;0;0;0;0;e;e;e;e;e;0;0;0;0;t;d;t;t;t;t;t;t;t;t;t;t;t;t;0;0;0;0;t;t;t;t;0;0;e;e;e;0;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;t;e;e;e;e;e;0;0;0;0;e;0;e;e;e;e;0;0;0;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;0;0;0;t;t;t;t;0;e;e;e;e;e;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;e;e;e;0;e;0;e;e;0;0;0;e;e;e;e;e;e;e;e;0;d;t;d;d;t;t;t;t;t;t;t;t;t;t;t;t;0;0;0;t;t;t;t;e;e;e;e;e;e;e;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;t;t;e;0;e;0;0;0;e;e;e;e;e;e;0;e;e;d;d;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;t;0;0;t;t;t;t;t;0;e;e;e;e;0;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;t;t;e;d;e;e;0;e;e;e;e;e;e;e;0;e;e;e;d;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;t;0;0;t;t;t;t;t;0;e;e;e;e;e;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;t;t;e;d;e;e;e;t;t;e;e;e;e;e;0;e;e;d;d;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;0;t;t;t;t;t;0;e;e;e;d;e;0;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;t;t;e;e;e;t;t;t;t;e;e;e;e;e;0;t;d;d;d;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;0;t;t;t;t;t;e;e;e;e;d;d;e;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;t;t;t;e;e;t;t;t;e;e;e;t;e;e;d;d;d;d;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;e;e;e;e;e;d;d;d;d;d;d;d;d;d;d;d
t;t;t;t;t;t;t;t;t;t;t;t;t;t;e;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;e;d;d;d;d;d;d;d;d;d;d;d;d;d
