p;p;p;p;e;0;0;0;0;0;0;0;0;0;t;t;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;t;t;t;p;p;p;p;p;p
p;p;p;p;0;0;0;0;0;0;0;0;0;0;t;t;d;t;d;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d;t;d;p;p;p;p;p;p
p;p;p;p;0;0;0;0;0;0;0;0;0;0;d;d;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;t;t;d;p;p;p;p;p;p
p;p;p;p;0;0;0;0;0;0;0;0;0;0;d;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;t;t;t;t;p;p;p;p;p;p
0;p;p;p;0;0;0;0;0;0;0;0;0;0;0;d;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;t;t;t;t;p;p;p;p;p;p
0;p;p;p;0;0;0;0;0;0;0;0;0;0;b;d;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;t;t;t;t;p;p;p;p;p;p
0;p;p;p;0;0;0;0;0;0;0;0;0;0;b;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;t;t;t;p;p;p;p;p;p
0;p;p;p;0;0;0;0;0;0;0;0;0;0;b;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;t;t;t;p;p;p;p;p;p
0;p;p;p;0;0;0;0;0;0;0;0;0;0;d;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;p;p;p;p;p;p;p;p;p;p
0;p;p;p;0;0;0;0;0;0;0;0;0;0;d;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;p;p;p;p;p;p;p;p;p;0
0;p;p;p;0;0;0;0;0;0;0;0;0;0;d;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;p;p;p;p;p;p;p;p;p;p
p;p;p;p;0;t;0;0;0;0;0;0;0;0;d;d;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p;p;p
p;p;p;p;0;t;0;0;0;0;0;0;0;0;d;d;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;p;p;p;p;p;p;p;p;p;p;p
p;p;p;p;t;t;0;0;0;0;0;0;0;0;d;d;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;p;p;p;p;p;p;p;p;p;p;p
p;p;p;p;t;t;0;0;0;0;0;0;0;0;d;d;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;p;p;p;p;p;p;p;p;p;p;p
p;p;p;p;t;t;0;0;0;0;0;0;0;b;d;d;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;p;p;p;p;p;p;p;p;p;p;p
p;p;p;p;t;t;t;0;0;0;0;0;0;d;d;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;p;p;p;p;p;p;p;p;p;p;p
p;p;p;p;t;t;t;0;0;0;0;0;0;d;d;t;t;t;t;t;t;t;0;0;0;0;0;0;0;0;0;d;t;t;t;t;d;0;d;d;p;p;p;p;p;p;p;p;p;p;p
p;p;p;p;t;t;t;t;d;0;e;e;d;d;t;t;t;t;t;t;t;t;0;0;0;0;0;0;d;d;t;t;t;t;d;d;d;d;d;p;p;p;p;p;p;p;p;p;p;p;p
p;p;p;p;t;t;t;t;t;t;0;d;d;d;d;t;t;t;t;d;d;t;t;0;0;0;0;0;t;t;t;t;t;t;d;d;d;d;d;p;p;p;p;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;t;d;d;d;t;t;t;t;t;t;t;t;d;0;0;0;0;d;t;t;t;t;t;d;d;d;d;d;d;d;p;p;p;p;p;p;p;p;p;p;p
t;t;t;t;t;t;t;t;t;t;t;d;d;d;d;t;t;t;t;t;t;t;t;0;0;d;d;t;t;t;t;t;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0
t;t;t;t;t;t;t;t;t;t;d;d;d;d;t;t;t;t;t;t;t;t;t;d;d;d;d;t;t;t;t;t;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0
t;t;t;t;t;t;t;t;t;t;d;d;d;t;t;t;t;t;t;t;t;t;d;d;d;d;d;t;d;t;t;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0
