g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;h;h;h;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;h;h;h;h;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;h;h;h;h;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;h;h;h;h;h;h;h;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;h;h;h;h;h;h;h;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;0;g;g;g;g;g;g;h;h;h;h;h;h;h;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;h;h;h;h;h;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;h;h;h;h;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;h;h;h;h;h;h;h;h;h
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;h;h;h;h;h;h;h;h;h
g;g;g;g;g;g;h;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;h;h;h;h;h;h;h;h;h
g;g;g;g;g;h;h;h;h;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;h;h;h;h;h;h;h
g;g;g;g;g;h;h;h;h;h;h;h;h;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;h;h;h;h;h;h;h;h;h
g;g;g;g;h;h;h;h;h;h;h;h;h;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;h;h;h;h;h;h;h;h;h;h;h
g;g;g;h;h;h;h;h;h;h;h;h;h;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;h;h;h;h;h;g;g;h;h;h;h
g;g;h;h;h;h;h;h;h;h;h;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;h;h;h;h;h;h;g;g;h;h;h;h
g;g;h;h;h;h;h;h;h;h;h;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;h;h;h;h;g;g;g;g;h;h;h;h
g;g;g;g;g;h;h;h;h;h;g;g;g;g;g;g;g;0;0;0;0;0;0;g;g;g;g;h;h;h;h;h;g;g;g;g;g;g;h;h
g;g;g;g;g;g;h;h;h;g;g;g;g;g;g;g;g;0;0;0;0;0;0;g;g;h;h;h;h;h;h;h;h;h;h;g;g;g;h;h
g;g;g;g;g;g;g;g;g;g;g;h;h;g;g;g;g;0;0;0;0;0;g;g;g;g;h;h;h;h;h;h;h;h;h;g;g;g;h;h
g;g;g;g;g;g;g;g;g;g;h;h;h;g;g;g;g;0;0;0;0;0;g;g;g;g;g;h;h;h;h;h;h;h;h;h;g;g;g;g
g;g;g;g;g;g;g;g;g;g;h;h;h;g;g;g;g;0;0;0;0;0;g;g;g;g;g;g;g;g;g;h;h;h;h;h;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;h;g;g;g;g;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;h;h;h;h;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;g;g;g;g;h;h;h;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;g;g;g;h;h;h;h;h;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;h;h;h;h;h;h;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;g;g;g;g;g;h;h;h;h;h;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;h;h;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;h;g;g;g;g;g;g;g;g;g;g
g;g;g;g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;h;h;h;h;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;h;h;h;h;0;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;h;h;g;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;0;0;0;0;0;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g;g
