0;0;0;0;0;0;0;0;0;0;0;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;0;0;0;8;8;8;0;0;0;0;c;0;0;0;0;0;0;0;8;8;0;8;0;8;8;0;0;0;c;c;c
0;0;0;0;0;0;0;0;0;0;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;8;8;8;0;0;0;0;0;8;9;8;8;8;8;0;0;0;c;c;c
0;0;0;0;0;0;0;0;0;0;c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;0;9;9;9;9;8;8;8;0;0;0;0;c;c
0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;0;0;0;0;0;c;0;0;0;0;8;8;8;8;0;9;9;9;9;9;9;8;8;8;8;8;0;0;c;c
0;0;0;0;0;0;0;0;c;c;c;c;0;c;c;c;c;0;0;0;0;0;0;0;c;c;0;0;0;c;c;0;c;c;c;c;c;0;0;0;0;0;0;c;c;c;0;0;8;8;8;8;9;9;9;0;9;9;9;8;8;8;8;8;0;0;0;0
0;0;0;0;0;0;0;0;c;c;c;c;c;0;0;c;c;0;0;0;0;0;c;c;c;c;c;0;0;c;c;c;c;c;c;0;c;c;0;0;c;c;c;c;c;c;0;8;8;8;8;8;9;9;9;9;9;9;9;8;8;8;8;8;8;0;0;0
0;0;0;0;0;0;0;0;0;0;c;c;c;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;c;c;c;c;c;c;0;8;8;8;8;8;9;9;9;9;9;9;9;8;8;8;8;8;8;0;0;0
0;0;0;0;0;0;0;0;0;0;c;c;c;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;c;c;0;0;c;c;c;c;c;0;0;c;c;c;c;c;c;0;8;8;8;8;8;9;9;9;9;9;9;9;8;8;8;8;8;8;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;0;c;c;c;c;c;7;7;7;7;7;7;7;0;0;c;c;c;c;c;c;0;8;8;8;8;8;9;9;0;0;0;0;9;9;8;8;8;8;8;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;c;c;c;7;7;7;7;7;7;7;0;0;c;c;c;c;c;c;0;0;8;8;9;9;9;9;0;0;0;0;9;9;8;8;8;8;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;0;0;9;9;8;8;8;8;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;0;0;9;9;9;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
