0;B;B;B;0;B;A;B;0;0;0;A;B;B;B;0;0;A;B;0;0;0;B;0;0;0;A;0;0;B;0;0;A;0;0;0;0;0;0;B;0;0;A;0;0;0;0;B;A;0;B;A;A;0;0;0;0;B;0;0;B;A;B;0;0;0;A;0;0;0;0;B;B;A;A;0;A;A;A;A;0;0;B;B;0;0;0;A;0;A;B;B;0;A;A;0;0;B;A;0;0;B;0;B;0;0;0;0;B;0;0;0;0;v;v;v;v;A;v
0;0;B;0;0;B;A;0;0;0;A;A;A;0;0;0;A;A;A;0;0;0;0;0;0;A;A;0;0;B;B;0;0;0;0;0;0;0;0;0;0;B;A;A;0;0;0;B;0;0;A;A;B;B;0;A;0;0;0;B;B;0;0;0;0;B;B;0;0;0;0;A;A;A;0;0;B;B;A;0;0;0;0;0;0;B;0;B;0;0;0;B;0;B;0;0;A;B;B;B;0;0;0;A;A;0;0;A;A;0;0;0;B;v;B;v;v;v;v
0;A;A;B;A;0;B;0;B;0;0;B;A;0;B;0;B;B;0;0;0;0;0;0;0;B;B;0;B;B;B;0;0;0;0;0;0;B;0;A;0;B;B;A;0;B;0;0;0;0;A;0;0;0;0;A;B;0;0;0;0;0;B;A;0;B;B;0;0;0;0;B;A;0;0;B;B;B;0;0;0;0;0;0;B;B;0;0;0;0;0;A;0;0;0;A;A;0;B;B;0;A;0;B;A;B;0;B;B;0;A;0;B;B;B;B;B;v;v
B;0;A;B;0;B;B;A;B;B;0;0;A;0;B;0;0;B;0;0;0;0;0;0;0;0;B;0;A;A;0;0;0;0;0;0;0;A;A;A;0;B;B;0;0;B;A;A;A;0;0;0;B;A;B;B;B;0;B;0;B;A;A;A;0;A;A;0;0;0;0;B;0;0;A;A;B;B;0;0;0;0;0;0;B;B;A;0;0;0;0;0;0;B;0;0;A;B;B;0;0;A;B;B;B;0;0;0;B;B;A;0;0;v;v;v;v;v;v
A;0;B;B;0;0;0;A;A;0;0;0;0;0;B;A;0;0;0;0;0;0;0;0;0;0;0;0;0;A;0;0;0;0;0;0;0;0;B;A;0;0;B;0;B;B;B;B;A;0;0;0;0;A;A;A;B;B;B;0;B;B;0;0;0;0;A;0;0;0;0;B;B;0;0;A;0;0;0;0;0;0;0;0;0;A;A;0;0;0;0;0;0;B;B;0;0;0;B;0;A;A;B;0;B;0;A;0;0;A;A;A;0;v;A;v;v;v;v
B;B;0;0;0;B;0;0;A;0;0;0;0;A;A;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;0;0;0;B;A;B;B;0;0;B;0;0;A;0;B;B;B;B;0;0;B;0;B;B;0;B;0;0;0;0;A;B;B;0;0;0;0;0;0;0;0;0;B;0;0;B;0;0;0;0;0;B;B;A;0;0;0;0;0;0;0;B;0;0;0;A;B;0;B;0;0;0;0;A;v;B;v;v
_;B;B;A;A;B;0;0;0;0;B;0;0;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;A;A;0;0;A;A;0;B;0;B;B;0;0;0;0;B;0;0;0;0;0;0;0;A;A;0;0;0;0;0;0;A;A;B;0;0;0;0;0;0;0;0;0;A;A;B;B;0;0;0;0;0;0;0;A;A;0;0;0;0;0;0;0;0;A;0;0;0;0;0;0;0;0;A;A;v;v;v;v
_;B;A;A;0;0;0;A;0;B;B;);););B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;0;0;A;0;0;0;0;B;B;0;0;0;0;0;B;0;0;0;0;0;0;B;0;B;0;0;0;0;A;0;0;0;0;0;0;0;0;0;0;0;0;A;0;0;0;0;0;0;0;0;0;B;0;0;0;0;0;0;0;B;A;A;0;0;0;0;0;0;0;0;v;v;v;v;v;v
););A;0;0;B;B;A;0;B;);););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;A;0;A;B;B;0;0;A;A;B;0;0;0;0;0;0;0;0;A;0;0;0;0;0;0;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;0;B;0;0;0;0;0;0;0;0;v;v;v;v;v;v
););););););B;););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;A;0;0;A;A;A;B;0;0;B;A;B;B;B;0;0;0;0;0;B;B;A;0;0;0;0;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;A;0;0;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0
););););););););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;B;B;0;B;B;0;B;0;0;0;0;B;0;0;0;0;0;B;0;0;A;A;0;0;0;0;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;0;B;A;A;0;0;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
););););););););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;B;0;0;0;0;A;B;0;0;0;A;A;0;0;A;A;0;A;0;0;0;0;0;B;0;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;A;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
););););););););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;0;0;0;0;B;A;0;0;B;A;A;B;0;B;A;B;0;0;0;0;0;0;0;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;A;0;B;0;0;0;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
););););););););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;B;A;0;0;0;0;0;0;0;0;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;0;A;0;A;0;B;B;0;0;0;0;0;0;A;0;0;0;0;0;0;0
););););););););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;0;A;A;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;0;0;0;A;A;B;B;0;0;0;0;0;0;A;A;B;B;B;B;v;v
);););););););););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;0;0;B;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;0;0;0;0;0;A;B;B;A;v;v;v;v
);););););););););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;0;0;B;B;0;A;A;0;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;A;A;0;0;0;0;0;B;B;v;A;v;v;v;v
);););););););););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;A;A;0;0;0;0;0;A;0;0;0;B;0;0;0;0;0;0;0;A;B;0;0;0;0;0;0;0;0;0;0;0;0;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;0;0;0;0;0;B;0;v;v;v;A;v;v
);););););););););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;0;0;0;A;A;B;0;0;0;0;0;0;0;0;0;B;A;A;0;A;0;0;0;0;0;0;0;0;0;A;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;0;0;0;0;0;A;v;v;v;v;v
);););););););););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;0;0;0;A;0;B;B;B;A;0;0;0;0;0;B;0;0;0;A;0;0;A;A;0;B;0;0;0;0;0;0;A;A;0;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;A;A;v;v;B;v
0;0;0;0;0;0;0;););););););););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;B;B;A;0;0;0;A;A;0;B;0;0;A;B;0;B;0;B;0;B;B;B;0;A;A;0;0;B;0;0;0;A;0;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;A;v;B;B;B;v
0;0;0;0;0;0;0;0;0;0;0;0;0;););););0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;B;B;0;0;0;A;B;0;B;B;0;A;A;A;B;0;0;0;0;B;0;0;B;A;0;B;B;A;0;0;0;0;B;A;0;0;0;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;v;v;B;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;A;0;0;0;B;0;A;0;0;A;A;0;A;0;B;B;0;0;0;0;A;0;B;B;B;0;0;A;A;0;0;0;A;A;A;0;A;A;A;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;A;v;v;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;0;0;B;0;A;A;A;0;0;0;0;0;A;0;0;0;B;0;0;0;A;0;0;0;A;A;0;0;0;B;0;0;B;0;A;B;0;0;0;A;B;B;0;0;0;0;B;A;0;0;0;0;0;0;0;0;0;0;0;0;0;B;A;A;A;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;A;A;0;0;0;0;A;B;B;A;0;0;0;0;0;0;0;0;0;0;B;A;A;B;0;0;A;0;0;0;0;0;B;B;0;0;B;0;0;B;A;0;B;A;0;0;0;0;A;B;0;B;0;0;0;0;0;0;0;0;0;0;v;A;v;v;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;0;0;0;0;0;B;B;B;0;0;0;0;0;0;B;0;0;0;0;0;0;B;B;0;0;0;0;0;0;0;0;0;B;A;0;0;0;0;0;0;0;A;A;0;B;B;0;0;0;0;B;B;A;0;0;0;0;0;0;0;B;v;v;v;v;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;0;0;0;0;B;B;0;0;0;0;0;A;B;0;0;0;0;0;0;B;0;0;0;0;0;0;0;0;0;0;A;A;0;0;0;B;B;B;0;0;B;0;0;B;A;B;0;0;0;A;A;0;0;0;0;0;0;0;B;B;B;v;v;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;0;0;0;0;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;B;0;0;A;B;B;0;B;0;0;A;A;0;0;B;0;B;0;0;0;0;0;0;0;0;0;A;A;v;B;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;A;0;A;A;0;0;0;0;0;0;A;0;A;A;0;0;0;0;0;0;0;0;0;0;0;v;A;v;v;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;A;A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;B;0;0;0;A;A;0;0;0;B;0;0;A;0;0;0;0;0;0;0;0;B;v;B;v;A;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;0;B;0;B;A;A;0;0;0;0;0;B;A;A;v;v;A;A;v;v
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;A;B;B;0;0;A;A;A;B;B;v;v;A;v;v
