_;_;_;_;6;0;6;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;6;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;6;6;6;E;6;6;6;6;0;0;0;6;6;6;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;6;6;0;0
_;%;_;_;0;0;6;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;6;6;6;6;0;6;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;0;0;6;6;6;6;6;6;6;0;0;0;0;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;0;0;0;0;0;0;0;6;6;6;6;0
0;%;%;%;_;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;6;6;6;6;6;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;0;0;6;0;6;6;6;6;6;0;0;0;0;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;0;0;0;0;0;6;0;6;6;6;6;6
0;0;_;_;_;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;0;0;0;6;6;6;6;6;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;0;0;0;6;0;0;6;6;0;6;0;0;0;0;0;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;6;0;0;6;0;6;6;6;6;6
0;0;_;_;_;_;0;6;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;6;6;6;0;0;0;0;0;6;6;6;6;6;6;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;0;0;6;0;6;6;6;6;6
0;_;_;_;%;_;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;0;6;0;0;0;6;6;6;6;6;6;6;6;0;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
0;_;_;%;%;_;_;0;0;0;0;0;0;0;0;0;0;0;6;0;6;6;6;6;0;6;6;6;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
0;_;_;%;%;_;_;0;0;0;0;0;0;6;0;0;0;0;6;0;0;6;6;6;6;6;6;6;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;0;0;0;6;6;6;0;0;0;0;0;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;0;6;6;0;0;6;0;0;0;0;0;0;6;0;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
_;_;_;_;_;_;_;6;6;0;0;6;0;6;6;6;0;0;6;6;6;6;6;6;6;6;6;6;6;0;0;0;6;6;6;0;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;6;6;6;0;0;0;0;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;6;6;6;6;0;6;6;6;6;6;6;0;6;0;0;6;6;6;0;6;6;6;6;6;0;6;6;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
_;_;_;_;0;0;6;6;6;6;6;6;6;6;6;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;6;0;0;0;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;6;6;6;6;0;0;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;6;6;6;6;6;6;6;6;6;0;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;6;0;0;0;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;6;6;6;6;6;6;6;6;6;6;0;6;6;6;0;6;6;6;6;6;6;6;6;6;6;0;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;6;0;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;6;6;6;6;6;6;6;0;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;6;0;6;0;6;0;6;6;6;6;6;6;6;6;0;6;6;6;6;6;6;6;6;6;6;6;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;6;0;6;6;6;6;6;6;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;0;6;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;6;0;6;6;6;6;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;6;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;6;0;0;0;0;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;6;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;0;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;6;6;0;6;6;6;6;6;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
