0;0;0;0;0;0;0;%;%;%;%;%;_;%;%;%;%;%;%;0;0;0;%;%;%;_;_;_;_;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;%;_;_;_;%;_;%;%;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;%;_;_;_;_;_;%;%;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;%;%;%;%;%;%;0;0;%;%;%;%;0;0;0;0;_;_;_;_;_;_;%;%;0;0;0;0;0;0;0;0;0
0;%;%;0;0;0;0;%;%;%;%;%;%;0;0;0;%;%;%;%;0;0;0;_;_;_;_;_;_;%;%;%;0;0;0;0;0;0;0;0
0;%;%;0;0;0;0;%;%;%;%;%;%;%;0;0;0;%;%;%;0;0;_;_;_;_;_;%;_;%;%;%;0;0;0;0;0;0;0;0
0;%;%;0;0;0;%;%;%;%;%;%;%;%;0;0;0;0;%;_;0;_;_;_;_;_;_;%;%;%;%;%;0;0;0;0;0;0;0;0
0;%;%;0;0;0;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;_;_;_;_;_;_;%;%;%;%;%;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;0;0;0;0;0;0;_;_;_;_;_;_;%;%;%;%;%;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;0;0;%;%;%;_;_;_;_;_;%;%;%;%;%;%;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;_;_;_;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;_;_;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;_;_;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;%;%;%;%;%;_;_;_;_;_;_;_;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0
%;%;%;%;%;%;%;%;%;%;%;%;_;_;_;_;_;_;_;%;%;_;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
%;%;%;%;%;%;%;%;%;%;%;_;_;_;_;_;_;_;_;_;_;_;_;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
%;%;%;%;%;%;%;%;%;%;%;_;_;_;_;_;_;_;_;_;_;_;_;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
%;%;%;%;%;%;%;%;%;%;%;_;_;_;_;_;_;_;_;_;_;_;_;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
%;%;%;%;%;%;%;%;%;%;_;_;_;_;_;_;_;_;_;_;_;_;_;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
%;%;%;%;%;%;%;%;%;%;_;_;_;_;_;_;_;_;_;_;_;_;_;_;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
%;%;%;%;%;%;%;%;%;%;_;_;_;_;_;_;_;_;_;_;_;_;_;_;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
%;%;%;%;%;%;%;%;%;_;_;_;_;_;_;_;_;_;_;_;_;%;_;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
%;%;%;%;%;%;%;%;%;_;_;_;_;_;_;_;_;_;_;_;%;_;_;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
%;%;%;%;%;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;%;_;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0
%;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0
_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;%;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0
%;%;%;%;%;%;%;%;%;%;%;%;%;%;_;_;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0
