c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;a;0;0;0;0;c;c;c;c;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;c;c
c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;8;8;c;c;a;8;8;0;0;0;0;0;0;0;0;0;8;8;c;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0
c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;8;8;0;8;a;c;c;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;0;0;0;0;0;0;0;8;c;c;a;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0
c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0;0;c;c;c;0;0;0;0;0;0;0;0;0;0;0;c;c;0;0;0;0;0;0;0;0;a;c;c;0;0;c;a;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;c;c
c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0;c;c;c;0;0;0;0;0;0;0;0;0;0;0;a;c;c;c;c;8;0;0;0;0;a;a;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;a;0;0;c;c
c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;a;a;a;8;8;c;c;a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;8;8;c;8;8;0;0;0;0;a;c;0;0;0;0;a;c;0;0;c;c;c;c;c;c;8;8;a;a;a;a;c;c;c;c;c;c;0;0;8;c
c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;8;a;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;8;0;0;0;0;8;8;c;c;c;c;c;0;8;8;c
c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0;0;a;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;0;0;0;0;0;0;7;a;c;c;c;c;0;8;c;c
c;c;c;c;c;c;c;c;c;c;c;c;c;8;8;0;0;0;0;0;a;a;a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;a;0;0;0;0;0;0;0;0;a;c;c;c;a;0;0;c;c
c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0;0;0;0;8;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;c;8;c;c;c;8;8;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;a;a;0;0;0;0;0;0;0;0;c;a;c;c;a;0;0;c;c
c;c;c;c;c;c;c;c;c;c;c;c;c;a;0;0;0;0;0;0;0;8;8;0;0;0;0;c;c;c;c;c;8;8;0;0;8;8;c;c;8;8;8;c;c;c;c;c;c;8;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;a;0;0;0;0;0;0;0;0;0;0;a;c;c;8;0;0;c;c
c;c;c;c;c;c;c;c;c;c;c;c;c;a;0;0;0;0;0;0;0;0;0;0;0;0;0;c;8;8;c;c;c;8;8;8;8;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0;0;8;8;0;0;0;0;0;0;0;c;a;0;0;0;0;0;0;0;0;0;0;a;c;c;8;8;0;a;c
c;c;c;c;c;c;c;c;c;c;c;c;c;a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;c;c;c;8;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;8;c;8;8;8;0;0;0;0;0;0;c;8;0;0;0;0;0;0;0;0;0;0;8;c;c;8;8;0;8;c
c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;c;c;c;0;0;8;a;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;8;c;c;8;0;0;8;c
c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;8;8;0;0;0;0;a;a;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a;c;c;c;0;0;8;8
c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;8;0;0;0;0;0;0;a;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;8;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;c;c;c;8;0;0;0;0
c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;a;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;c;8;0;0;0;0;a;c;c;8;0;0;0;0
c;c;c;c;c;c;8;8;8;c;c;c;c;c;c;0;0;0;0;0;0;0;0;0;c;c;0;0;0;c;a;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;c;c;0;0;0;0;8;c;c;8;0;0;0;0
c;c;c;c;a;c;0;0;8;8;c;c;c;c;c;0;0;0;0;0;0;0;0;0;c;c;0;0;0;0;0;0;0;0;0;0;0;a;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;8;0;0;0;0;0;0;0;0;0;c;c;0;0;0;0;c;c;c;c;0;0;c;c
c;c;8;c;0;0;0;0;0;0;c;c;c;c;c;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;8;8;0;0;0;0;0;0;c;c;c;a;0;0;0;8;c;c;c;c;0;0;a;c
c;c;8;0;0;0;0;0;0;0;0;a;c;c;c;c;c;c;8;8;8;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0;0;0;8;c;c;a;0;0;0;8;8;c;a;c;0;0;8;c
c;8;8;0;0;0;0;0;0;0;0;a;c;c;a;a;a;8;8;a;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;0;0;0;0;0;0;8;c;c;8;0;0;0;0;0;0;0;0;0;0;8;c
c;8;0;0;0;0;0;0;0;0;0;0;8;c;8;0;0;0;0;a;a;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;0;0;0;8;8;c;8;7;0;0;0;0;0;0;0;0;0;0;8;8
c;a;0;0;0;0;0;0;0;0;0;0;8;a;0;0;0;0;0;0;8;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;c;8;8;c;8;0;0;0;0;0;0;0;0;0;0;0;0;8
c;8;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;8;c;0;0;0;0;c;c;0;0;0;0;0;0;0;0;0;a;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;c;c;c;c;c;0;0;0;0;0;0;0;0;0;8;8;0;8
c;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;c;c;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;c;c;c;c;c;c;8;c;8;0;0;8;c;8;8;8;8;8
c;a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;0;0;8;c;c;c;c;c;c;c;8;8;8;8;c;c;c;c;c;c
c;a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;8;8;0;0;0;0;0;0;0;0;0;0;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;c;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;8;0;0;0;0;0;0;0;0;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;8;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
c;c;c;c;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;8;8;8;8;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c;c
