R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;0;0;0;R;R;R;R;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;R;R;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;R;R;0;0;0;0;R;R;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;R;R;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;B;R;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;B;B;R;R;R;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;B;B;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;B;B;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;B;B;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;B;B;B;B;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;B;B;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;B;B;B;B;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;B;B;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;B;B;B;B;B;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;B;B;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;B;B;B;B;B;B;B;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R
B;B;B;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;B;B;0;0;0;0;0;0;0;0;R;R;R;R;R;R;B;B;B;B;B;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;R;R;R;R;R;R;R;R;R;R;R;R
R;B;B;0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;B;B;B;B;B;B;0;0;0;0;0;0;0;0;R;R;R;B;B;B;B;B;B;B;B;B;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;0;0;0;0;0;0;0;0;R;B;B;B;B;B;B;B;B;B;B;B;B;B;R;R;R;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;0;0;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;R;0;0;0;0;0;0;0;0;B;B;B;B;B;B;B;B;B;B;B;B;B;R;R;R;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;R;R;R;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;B;B;B;B;R;R;0;0;0;0;0;0;0;0;0;0;R;R;B;B;B;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;R;R;0;0;0;0;0;0;0;0;0;0;R;R;R;B;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;0;0;0;0;0;0;0;B;B;B;0;0;0;0;0;0;0;0;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;R;R;B;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;R;R;B;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;0;0;B;B;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
0;0;0;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;B;B;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;B;B;B;B;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;B;B;B;B;B;B;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;B;B;B;B;B;B;B;B;0;0;0;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;B;B;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
R;R;R;R;R;R;R;R;B;B;B;B;B;B;B;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R;R
