0;0;0;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J
0;0;0;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J
0;0;0;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;0;0;0
0;0;0;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;0;0;0
0;0;0;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;J;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;0;0;0
0;0;0;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;0;0;0;0
J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0
J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;4;4;4;4;4;0;0;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;4;4;4;4;4;0;J;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;4;4;4;4;4;J;J;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
