0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;J;J;J;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0
0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0
0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;J;J;J;J;J;J;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0
J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0
J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0
J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0
J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;0;0
J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;J;J;J;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;J;J;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;J;J;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;J;J;0;0
0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;J;J;J;0;0
0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;J;J;J;J;0;0
0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;J;J;J;J;J;0;0
0;0;0;0;0;0;0;J;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;0;K;K;0;J;J;J;J;J;J;J;0;0;0;0;0;0;J;J;J;J;J;J;0;0
0;0;0;0;0;0;0;J;J;J;J;J;J;0;0;0;0;0;0;0;0;0;0;0;J;J;J;J;J;J;J;J;J;J;J;J;J;J;0;0;0;0;J;J;J;J;J;J;J;J;J;0;K;K;0;J;J;J;J;J;J;J;0;0;0;0;0;J;J;J;J;J;J;J;0;0
