9;9;9;9;9;9;9;9;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;L;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;K;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0
9;9;9;9;9;9;9;9;L;L;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;L;L;L;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0
9;9;9;9;9;9;9;9;L;L;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;L;L;L;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0
9;9;9;9;9;9;9;9;L;L;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;L;L;L;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0
9;9;9;9;9;9;9;9;L;L;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;L;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;9;9;9;9;9;9;9;L;L;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;L;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;9;9;9;9;9;9;9;L;L;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;L;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;L;L;L;L;L;L;L;0;0;0;0;0;L;L;L;L;L;L;L;L;L;L;0;0;0;0;0;L;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;L;L;L;L;L;L;L;0;0;0;0;0;L;L;L;L;L;L;L;L;L;L;0;0;0;0;0;L;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;K;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;0;0;0;0;0;0;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;0;0;0;0;0;K;0;0;K;0;0;0;0;0;0;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;0;0;0;0;0;0;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;L;L;0;0;0;0;0;0;L;L;L;L;L;L;L;0;0;0;0;0;0;0;0;L;L;L;L;L;L;L;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;K;0;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L
9;L;L;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;L;L;L;K;K;K;K;L;L;K;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L;L
K;K;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;L;L;L;K;L;L;K;L;L;K;L;L;L;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;K;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;9;9;9;K;K;K;K;K;K;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;K;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;9;9;9;9;9;9;9;9;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;K;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;9;9;9;9;9;9;9;9;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;9;9;9;9;9;9;9;9;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;L;L;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;9;9;9;9;9;9;9;9;9;K;K;K;K;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;L;L;0;K;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;9;9;9;9;9;9;9;9;9;K;9;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;L;L;0;K;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;L;L;L;L;L;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;9;9;9;9;9;9;9;9;9;K;9;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;L;L;L;K;L;L;L;L;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;L;K;L;L;L;L;L;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;9;9;9;9;K;K;K;K;K;K;9;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;L;L;L;K;K;K;L;L;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;L;K;9;9;9;9;L;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;9;9;9;9;K;9;9;K;9;K;9;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
K;K;K;K;K;9;K;9;9;L;L;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;L;K;9;9;9;9;L;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;L;9;9;9;9;K;9;9;K;9;9;9;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;K;9;9;K;9;K;9;9;L;L;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;L;K;9;9;K;9;L;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;L;9;9;9;9;K;9;9;K;9;9;9;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;K;9;9;K;9;K;9;9;L;L;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;L;K;9;9;K;9;L;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;9;9;K;K;K;K;K;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;K;9;9;K;9;K;9;9;L;L;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;9;L;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;L;9;9;9;9;K;9;9;9;9;9;9;9;K;K;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;K;9;9;K;9;K;9;9;L;L;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L;L;L;L;L;L;L;L;L;L;L;L;0;0;0;0;0;L;L;L;L;L;L;L;L;L;L;K;L;9;9;9;K;9;L;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;L;9;9;9;9;K;K;K;K;K;K;9;9;K;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;9;9;9;K;9;K;9;9;L;L;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;L;L;L;L;L;L;L;L;L;L;L;L;0;0;0;0;0;L;L;L;L;L;L;K;K;K;K;K;L;9;9;9;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;9;9;K;9;9;9;K;9;9;9;K;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9
9;9;9;9;K;9;K;9;9;L;L;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;L;L;0;0;0;0;0;0;0;0;L;L;9;9;9;9;9;9;9;9;L;L;0;0;0;0;0;L;L;9;9;9;9;9;K;9;9;K;9;9;9;9;K;9;L;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;L;9;K;9;9;K;9;9;9;K;9;9;9;K;9;K;9;9;9;9;9;9;9;9;9;9;9;9;9;9
