0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C;C
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;C;C
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;C;C
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;C;C;0;0;0;0;0;N;N;C;C;0;0;0;0;0;K;N;N;C;0;0;K;C;C;C;0;0;0;0;N;N;0;0;0;0;0;0;C;N;C;C;C
0;0;0;0;0;0;0;0;N;N;0;0;0;0;0;0;N;N;0;0;0;0;K;0;0;0;K;C;0;0;0;0;0;0;0;0;C;C;C;0;0;0;0;N;N;C;C;C;C;0;0;0;0;K;N;N;N;0;0;K;C;C;K;0;0;0;C;N;C;K;0;0;0;N;N;N;C;C;N;N
C;C;C;C;C;C;C;C;N;N;N;0;0;0;0;N;N;N;K;C;C;C;K;0;0;0;K;C;C;0;0;0;0;0;C;C;C;C;C;0;0;0;0;N;N;C;C;C;C;C;C;0;0;K;C;N;N;0;0;K;K;K;K;C;C;C;C;C;C;K;N;N;C;N;N;N;C;0;0;N
C;C;C;C;C;C;C;C;N;N;N;C;C;C;C;C;C;K;K;K;K;K;K;C;C;C;K;C;C;C;0;0;0;C;C;C;C;C;C;0;0;0;0;C;C;C;C;C;C;C;K;C;C;K;K;K;K;K;K;K;C;C;K;C;C;C;C;C;C;K;K;K;K;C;N;0;0;0;0;0
C;C;C;C;C;C;C;C;C;C;C;N;C;C;C;C;C;C;K;C;C;C;K;K;K;K;K;K;K;K;0;0;0;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;K;K;K;K;K;K;C;C;C;C;C;K;C;C;K;K;K;K;K;K;K;K;C;C;N;N;0;0;0;0;0;0
C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;K;C;C;C;K;C;C;C;K;C;C;C;0;0;0;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;C;K;C;C;K;C;C;C;C;C;K;C;C;K;C;C;C;K;C;C;K;C;C;N;N;0;0;0;0;0;0
