1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 ^ v C W R R ^ > L < Q _ v Q
1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 0 1 1 1 1 0 0 D D D D D D D D _ W < ^ 0 W v O W > _ F Q
1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 D D D D D D D D D D D D 0 0 D D D D D D D D 0 S v R F F v C O ^ F D 1
1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 D D D D D D D D D D D D 0 0 D D D D D D D D 0 D ^ L F C _ ^ > S < F _
1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 D D D D D D D D 0 D 1 ^ W > < B F ^ > 1 S
1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 _ _ _ _ W 1 1 1 1 1 1 1 1 D 1 1 > D C C ^ L < Q D
0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 L 0 1 1 1 1 1 1 0 0 1 1 > F D > 1 W C L 0
0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 L 0 1 1 1 1 1 1 0 0 1 1 > S R D S W Q v 0
0 0 0 0 1 1 _ _ 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 L 0 1 1 1 1 1 1 0 0 1 1 > B > 1 1 0 0 0 0
0 0 P 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 R v > 0 0 0 0 1 0 0 1 1 > L W Q C 0 P 0 0
0 0 0 0 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 0 0 0 D D D D D D D D D D D D D D 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 > _ 1 ^ 0 0 0 1 C 0 1 1 > 0 < ^ 1 0 0 0 0
1 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 D D D D D D D D D D D D D D 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 > Q > B F 1 0 1 0 0 1 1 > 0 < ^ > L 0 B L
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 D D D D D 0 0 0 0 0 D D D D D D D D D D D D D D 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 > D L S v R R Q W R D D > 0 < 1 W v W C W
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 D D D D D 0 0 0 0 ^ 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 > L F v 1 O D < B _ D D > 0 < 1 R Q F v Q
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 D D D D D 0 0 0 0 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > L D R v Q F v L L C Q 1 ^ ^ 1 ^ W R Q R
1 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > 1 < R L R 0 W < C F > D > < D D B _ < ^
1 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > S S Q < 1 S v 0 F R B L F D v v Q F C 1
1 0 0 0 1 1 1 1 1 1 ^ ^ ^ ^ ^ ^ ^ 1 1 1 1 0 0 0 0 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > 1 B S R 1 _ R > _ D Q < L B 1 B R S B Q
1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > 1 L R D O O F F 1 L S < F ^ O > > F L L
1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > C B C ^ F O > R > 1 0 W 1 L L v W S 1 1
1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > 0 R D < D C B L L < 1 B O ^ Q _ C ^ 0 0
1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > 0 0 F B ^ > Q L L 1 1 > 1 S 1 O > 1 0 0
1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > 0 0 R B S O C B v Q 1 > S S W > 0 B v L
1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 < 1 1 1 0 1 1 1 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > 0 0 0 S v v C v v O O ^ _ Q L ^ R Q W S
1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 < 1 0 1 0 1 1 1 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > 0 0 0 0 ^ C > v F F 0 D F > 1 C ^ S ^ >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D > 0 0 0 0 1 1 < L W W v 1 0 v W F R ^ 0 L
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ^ ^ ^ ^ 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 < 0 D v S L Q D v O F _ R 1
1 0 0 0 0 0 ^ ^ 0 0 0 0 0 0 0 0 0 0 0 < 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 W < 1 B B 0 F C > > < B _ D
1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 < 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 _ W > O C Q W O _ ^ D v < 0
1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 ^ 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 _ O D > 0 C D 1 B > F _ C 1
1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 W L B Q ^ 1 1 S S S 1 L L
1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 ^ ^ ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 1 L D S B Q B > v L L L
1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 ^ ^ ^ ^ ^ ^ ^ ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 1 L F 1 L W C 1 0 C D v
1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 1 D 1 S D B 0 0 0 R W
1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 _ _ _ 0 0 0 0 0 0 0 0 0 < 1 D 1 Q > O C 0 0 0 B
1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 D D D D D D D D D D D 0 1 1 1 0 0 0 0 0 0 0 0 0 0 ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ 0 0 0 0 0 0 0 0 0 0 0 0 < 1 D 1 B L _ F > 0 0 >
