1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 ^ 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 R 0 0
0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 P 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 P 0 0
0 0 0 0 D D D 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 D D D D D ^ ^ ^ ^ 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 ^ ^ ^ ^ ^ ^ 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 D 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 S < B v B < 1 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 1 D B _ R ^ 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 1 D v R L 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 1 D W F C D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D D 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 1 D > C B v 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 1 D > B < D B Q W ^ ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 1 D > F ^ B v 0 L ^ R F L < 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 D > 0 R R B < O > 1 R 1 B D D D D 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 D > 0 0 L < < B _ R S D L ^ 0 0 ^ 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 D > 0 0 L < 1 _ v S _ _ S v v 1 R L B 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 D > 0 0 L _ _ < R F L 1 ^ R R > D W W ^ ^ ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 D > 0 0 L ^ F F C D 0 F 1 W S R R _ 1 B 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
1 0 0 0 0 0 0 ^ D > 0 0 L > D R > > Q S C O 0 v S 1 S B Q B > 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D > R Q _ _ R L < L B ^ 1 Q ^ L v > > R ^ 0 S O R 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D > D D W ^ O L D D F Q C C W D > C _ L B C C > 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 _ 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D > L 0 v O F L O D Q B R B 0 C W O D Q S < O < ^ ^ ^ ^ ^ ^ ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 C B v B ^ ^ ^ ^ ^ ^ ^ ^ ^ 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D > _ ^ v ^ ^ D _ > v > ^ 1 1 0 L S 0 ^ C D D > _ Q C > 1 1 1 ^ ^ ^ ^ ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 W 1 v S 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D > L > v C 0 O Q L W 0 _ 1 1 0 L 0 W S ^ 0 0 0 O v 1 0 > 0 0 S v D D D 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 O v 0 D > 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D > < < W > 1 F v B O S S R O S v Q v v 1 0 0 0 O B B 0 > 0 0 W W R D D 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 F R Q v v 0 0 ^ ^ 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 D S 1 1 D O L F C D W 1 > F W C Q > _ C 0 0 v D W O O O C _ D _ S ^ 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 S D D < > F S 1 1 ^ ^ ^ ^ 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 D 0 L F F S R W D W v O O Q _ L _ O D C D D v v F v B B C 0 O > L v L 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 B C 1 F L W L L B R D D D 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 D 0 L S Q Q 1 B W S C Q ^ v F W 0 1 Q L S F D ^ < F S > Q 1 C O D S C v v v v v v v v v 0 0 0 0 0 0 0 0 > W 1 Q 1 _ Q O v v 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 0 0 D 0 L D C ^ > S v C B R D 0 > v D 1 O F O D _ C C C ^ B W < F v v > L > C W 1 1 D ^ _ ^ O 0 0 0 0 0 0 0 > v ^ Q L F O v O R F < 1 1 1 1 1 1 1
1 1 1 ^ ^ 0 0 0 0 D 0 L 0 C B W 0 D L < W > > _ W < F R _ S 0 L 1 R O 1 0 Q D D Q R S R F W S _ 1 D 1 0 1 Q 0 0 0 0 0 0 0 0 C v Q v F 0 Q 1 O 1 0 0 0 0 0 0 0 0
