0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0
K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;0;0;0;0;0;K;K;K;K;K;K;0;0;0;0;0;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K
K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;%;%;%;K;K;K;0;0;0;0;0;K;K;K;K;K;K;K;0;0;0;0;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;0;0;0;K;K;K;K;K;K;K;K;K;K
K;K;K;K;K;K;K;K;K;%;K;K;0;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;K;%;K;K;K;K;0;0;0;0;0;0;K;K;0;K;K;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;0;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K
K;K;K;K;%;K;K;K;K;%;%;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;%;%;%;%;%;%;%;0;0;0;0;K;K;K;K;K;K;K;K;0;0;0;0;0;K;K;K;K;K;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;K;K
K;K;K;%;%;K;K;K;K;K;%;%;%;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;%;%;%;%;%;%;%;0;0;0;0;K;K;K;0;0;K;K;K;0;0;0;0;0;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;0;0;0;0;K;K;K;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;%;K;K;K;K;K;K;K;K;K;K;K;K;K;K
K;K;K;0;%;%;%;K;K;%;%;%;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;%;%;%;%;%;%;%;%;%;%;%;%;%;%;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;K;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;K;%;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;O;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;0;0;0;0;K;K;K;K;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;0;0;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;%;%;K;K;K;K;%
K;K;K;0;0;%;%;0;K;%;0;0;K;K;K;K;0;0;0;0;K;K;K;K;K;K;K;K;K;K;%;%;%;K;K;%;%;%;%;K;%;%;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;0;0;0;0;0;0;K;%;%;0;0;0;0;0;K;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;0;0;0;0;%;%;%;%;0;0;0;0;0;0;K;K;K;0;0;0;0;0;0;K;K;K;K;K;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;%;%;%;K;K;%;%
K;K;K;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;K;K;K;K;0;0;0;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;%;%;%;0;0;0;0;%;%;K;%;%;0;0;0;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;%;%;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;K;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;K;K;0;0;0;0;0;0;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;K;K;K;K;K;K;0;0;0;%;%;%;%;0
K;K;K;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;%;%;%;%;%;%;%;%;%;K;K;%;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;%;%;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;0;0;0;%;%;K;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;%;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;K;K;0;0;K;K;K;K;0;0;0;0;0;0;0;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;K;K;K;K;K;K;0;0;0;0;%;%;0;0
K;K;K;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;%;%;%;%;K;K;K;K;K;%;%;%;K;K;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;0;0;0;%;%;K;K;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;%;K;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;0;0;0;0;%;%;0;0
K;K;K;%;K;K;K;%;%;K;K;K;%;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;%;%;%;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;0;0;0;0;%;%;0;0
K;K;K;%;K;K;K;%;%;K;K;K;%;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;%;%;%;%;%;%;%;%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;%;%;%;%;%;%;%;%;%;%;%;%;%;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;0;0;0;0;0;0;0;0;%;K;%;0;0;0;0;0;0;0;0;0;0;0;K;K;K;K;K;K;K;K;K;K;K;K;K;K;K;0;0;0;0;%;%;0;0
