b;b;b;0;0;0;4;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;0;4;0;0;0;b;b;b;b;b
b;b;0;0;0;0;4;0;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;4;4;4;4;4;b;b;b;b;b
b;b;0;0;0;0;4;0;0;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;0;0;0;4;0;b;b;b;b;b
b;f;0;0;0;0;4;4;4;4;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;0;0;4;0;b;b;b;b;b
b;f;0;0;0;0;4;0;0;0;b;b;0;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;0;4;0;0;b;b;b;b
b;f;f;f;4;4;4;0;0;f;f;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;b;b;b;b;b;b;b;b;0;4;0;0;b;b;b;b
b;b;b;b;0;0;4;f;f;f;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;b;b;b;b;b;b;b;b;0;b;b;b;b
b;b;b;f;f;0;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;f;f;f;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;b;b;0;0;0;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;0;0;0;b;b;b;b;b;b;b;b;b;b;0;0;0;0;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;0;4;0;b;b;b;b;b
b;b;b;0;0;0;0;b;b;b;b;b;b;b;b;b;b;0;0;0;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;0;0;4;0;0;b;b;b;b
b;b;b;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;0;0;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;0;0;4;4;4;4;b;b;b
b;b;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;0;0;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;0;b;b;b;b;b;b;0;4;0;0;0;b;b;b
b;f;f;0;0;f;f;f;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;0;0;b;b;b;b;b;b;b;b;0;0;0;b;b;b
b;b;f;f;f;f;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;0;0;b;b;b;b;b;b;b;b;0;0;b;b;b;b
b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;b;b;b;0;0;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;0;0;0;0;0;0;0;0;0;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;b;0;0;0;0;0;0;0;0;0;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;0;b;b;b;b
b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b
b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;4;0;b;b
b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;4;0;0;b
b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;4;b;b
b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;0;0;0;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b;b
b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;0;0;0;b;b;b;b;0;0;b;b;b;b;0;0;b;b;b;b;b;b;b
b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;0;0;0;b;b;b;b;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b
b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;0;0;0;b;b;b;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b
b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;0;0;0;b;b;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b
b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;0;0;0;0;0;b;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b
b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b
b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;b;b;0;0;0;0;0;0;b;b;0;b;b;0;0;0;0;0;0;0;0;0;0;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b
b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;b;b;0;0;0;0;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b
b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;0;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b
4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;0;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b
4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;0;0;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b
4;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;0;0;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;b
4;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;0;0;0;0;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b
4;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;0;0;0;0;0;0;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b
4;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;0;0;0;0;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b
4;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;0;0;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b
4;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;0;0;0;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b
b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b
b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b
b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b
b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b
b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b
b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;0;b;b;0;0;b;b
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;b;b;b;b;b;b;b;b;b
