U;U;U;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;0;0;R;R;R;R;R;R;0;0;R;0;0;0;0;0;0;0;0;0;P;0;0;P;0;0;0;0
U;U;U;U;U;U;U;U;U;0;0;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;P;P;P;P;P;P;P;P
U;U;U;U;U;U;U;U;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;R;R;P;P;P;P;P;P;0;0;0;0;0;0;0;0;0;0;0;0;P;0;0;P;0;0;0;0
U;U;U;U;U;U;U;U;R;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;R;R;P;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;P;0;R;P;0;0;0;0
U;U;U;U;U;U;U;U;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;P;R;R;P;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;R;R;P;0;0;0;0
U;U;U;U;U;U;U;U;R;R;P;P;P;P;P;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;P;R;R;P;R;0;0;0;R;0;0;0;0;0;0;0;0;0;0;0;0;P;R;R;P;0;0;0;0
U;U;U;U;U;U;U;U;U;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;P;R;R;P;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;P;R;R;P;0;0;0;0
U;U;U;U;U;U;U;U;U;R;P;P;P;P;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;P;R;0;P;0;0;R;R;R;0;0;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;0
U;U;U;U;U;U;U;U;U;R;R;R;R;R;R;0;0;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;P;R;0;P;P;P;P;P;P;R;R;P;R;R;R;0;0;0;R;R;R;P;0;0;0;0;0;0;0
U;U;U;U;U;U;U;U;U;R;R;R;R;R;R;0;0;0;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;P;R;R;P;R;R;R;0;0;0;0;R;R;P;0;0;0;0;0;0;0
U;U;U;U;U;U;U;U;U;R;R;R;R;R;R;R;0;0;R;R;R;R;0;0;0;0;0;0;0;P;P;P;P;P;0;0;0;0;0;0;0;0;R;R;P;R;R;P;R;R;0;0;0;0;0;R;R;P;0;0;0;0;0;0;0
U;U;U;U;U;U;U;U;U;R;R;R;R;R;R;R;0;0;0;R;R;R;R;R;0;0;0;0;R;P;P;P;P;P;0;0;0;0;0;0;0;0;0;R;P;R;0;P;R;0;0;0;0;0;0;0;0;P;P;P;P;P;P;P;P
U;U;U;U;U;U;U;U;P;P;P;P;P;P;R;0;0;0;P;P;P;P;P;P;R;0;0;R;R;P;P;P;P;P;0;0;0;0;0;0;0;0;0;R;P;R;0;P;0;0;0;0;0;0;0;0;0;P;0;R;R;0;0;0;0
U;U;U;U;R;R;R;R;R;R;R;R;R;R;R;R;0;0;P;P;P;P;P;P;R;R;R;R;R;P;P;P;P;P;P;P;P;0;0;0;0;0;0;R;P;0;0;P;0;0;0;0;0;0;0;0;0;P;0;R;R;R;0;0;0
U;U;U;U;R;P;R;R;R;R;0;0;R;R;R;R;0;0;P;P;P;P;P;P;0;R;R;R;R;P;P;P;P;P;P;P;P;0;0;0;0;0;0;0;P;0;0;P;R;0;0;0;0;0;0;0;0;P;R;R;R;R;R;0;0
U;U;U;U;R;P;R;R;0;0;0;0;R;R;R;R;0;0;P;P;P;P;P;P;0;0;0;0;0;P;P;P;P;P;P;P;P;0;0;0;0;0;0;0;0;0;0;R;R;R;0;0;0;0;0;0;0;P;R;R;R;R;R;0;0
U;U;U;U;R;P;R;0;0;0;0;0;0;R;R;R;0;0;P;P;P;P;P;P;0;0;0;0;0;P;P;P;P;P;P;P;P;0;0;0;0;0;0;0;P;R;R;P;P;P;P;P;P;P;P;P;P;P;P;R;R;P;P;P;P
U;U;U;U;R;P;R;0;0;0;0;0;0;0;R;R;0;0;P;P;P;P;P;P;0;0;R;R;R;P;P;P;P;P;P;P;P;0;0;0;0;0;0;0;P;R;R;P;R;R;R;0;0;0;0;0;R;R;P;R;R;R;R;R;0
U;U;U;U;R;P;R;0;0;0;0;0;0;0;R;R;0;0;P;P;P;P;P;P;0;0;R;R;R;P;P;P;P;R;R;R;P;R;R;P;0;0;0;0;P;R;R;P;R;R;R;0;0;0;0;0;0;R;P;R;R;R;R;R;0
U;U;U;U;R;R;0;0;0;0;0;0;0;0;0;R;0;0;P;P;P;P;P;P;0;0;R;R;R;P;P;P;P;R;R;R;P;R;R;P;0;0;0;0;P;0;R;P;R;R;0;0;0;0;0;0;0;R;P;R;R;R;R;0;0
U;U;U;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;P;P;P;P;P;R;R;P;R;R;R;P;R;P;R;R;R;P;0;0;P;0;0;0;0;P;0;R;P;R;0;0;0;0;0;0;0;0;0;P;R;R;R;0;0;0
U;U;U;U;0;0;0;0;0;0;0;0;0;0;0;P;R;R;P;R;R;R;R;P;R;R;P;R;0;R;P;R;P;R;R;0;P;0;0;P;0;0;0;0;P;0;R;P;0;0;0;0;0;0;0;0;0;0;P;R;R;R;0;0;0
U;U;U;U;0;0;0;0;0;0;0;0;0;0;0;P;R;R;P;R;0;0;R;P;0;R;P;R;0;0;P;R;P;R;0;0;P;0;0;P;0;0;0;0;P;0;0;P;0;0;0;0;0;0;0;0;0;0;P;R;R;R;0;0;0
U;U;U;U;0;0;0;0;0;0;0;0;0;0;0;P;R;0;P;0;0;0;0;P;0;R;P;0;0;0;P;R;P;0;0;0;P;0;R;P;R;0;0;0;P;0;0;P;P;P;P;P;P;P;P;P;P;P;P;R;R;R;0;0;0
P;P;P;P;0;0;0;0;0;0;0;0;0;0;0;P;0;0;P;0;0;0;0;P;0;0;P;0;0;0;P;0;P;0;0;0;P;0;R;P;R;R;R;0;P;0;0;P;0;0;0;0;0;0;0;0;0;0;P;R;R;R;0;0;0
P;P;P;P;0;0;0;0;0;0;0;0;0;0;0;P;0;0;P;0;0;0;0;P;0;0;P;0;0;0;P;0;P;0;0;0;P;R;R;P;R;R;R;0;P;0;0;P;0;0;0;0;0;0;0;0;0;R;P;R;R;R;0;0;0
P;P;P;P;0;0;0;0;0;0;0;0;0;0;0;P;0;0;P;R;R;0;0;P;0;0;P;0;0;0;P;0;P;0;0;0;P;R;R;P;P;P;P;P;P;0;0;P;R;0;0;0;0;0;0;0;0;R;R;R;R;P;P;P;P
P;P;P;P;0;0;0;0;0;0;0;0;0;0;0;P;0;R;P;R;R;R;R;P;0;0;P;0;0;R;P;P;P;0;0;R;R;0;0;P;P;P;P;P;P;0;0;R;R;R;R;0;0;0;0;0;R;R;R;R;R;P;0;0;0
P;P;P;P;0;0;0;0;0;0;0;0;0;0;0;P;0;R;P;P;P;P;P;P;0;0;P;0;0;R;P;P;P;0;0;R;R;0;0;P;P;P;P;P;P;0;0;P;P;P;P;P;P;P;P;P;P;P;R;R;R;P;0;0;0
P;P;P;P;R;0;0;0;0;0;0;0;0;0;0;0;0;0;P;P;P;P;P;P;0;0;0;0;R;R;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;R;R;R;R;0;0;0;0;R;R;P;R;R;P;0;0;0
P;P;P;P;R;0;0;0;0;0;0;0;0;R;R;0;0;0;P;P;P;P;P;P;0;0;R;R;R;R;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;R;R;0;0;0;0;R;R;R;R;P;R;R;P;0;0;0
P;P;P;P;R;R;0;0;0;0;0;0;0;R;R;0;0;0;P;P;P;P;P;P;0;0;0;R;R;R;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;0;0;0;0;R;R;R;R;R;P;R;R;P;0;0;0
P;P;P;P;R;R;0;0;0;0;0;0;0;R;R;0;0;0;P;P;P;P;P;P;0;0;0;0;0;0;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;0;R;R;0;R;R;R;R;R;P;R;0;P;0;0;0
P;P;P;P;R;R;R;0;0;0;0;0;R;R;R;0;0;0;P;P;P;P;P;P;0;0;R;0;0;0;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;0;R;R;R;R;R;R;R;R;P;R;0;P;0;0;0
P;P;P;P;P;P;P;P;0;0;R;R;R;R;R;0;0;0;P;P;P;P;P;P;0;R;R;R;R;R;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;R;R;R;R;P;P;P;P;P;P;P;P;0;0;0
R;R;R;R;R;R;R;R;0;0;0;R;R;R;0;0;0;0;0;0;0;R;R;R;0;R;R;R;R;R;P;0;0;0;R;R;R;R;R;P;R;0;0;0;P;R;R;R;P;R;R;R;R;R;P;R;R;R;R;P;0;P;0;0;0
0;0;R;P;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;P;R;R;0;0;P;0;0;0;0;0;0;R;R;P;R;0;R;R;P;R;R;R;P;0;0;R;R;R;P;R;R;R;R;P;0;P;0;0;0
0;0;0;P;0;0;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;P;R;0;0;0;P;0;0;0;0;0;0;R;R;P;R;R;R;R;P;R;R;R;P;R;0;R;R;R;P;R;R;R;R;Q;Q;Q;Q;Q;Q
0;0;0;P;0;0;0;P;R;R;R;R;0;0;0;P;P;P;P;0;0;0;0;R;R;P;R;0;0;R;P;0;0;0;0;0;0;0;R;P;R;R;R;R;P;R;R;R;P;R;0;0;R;0;P;R;R;R;R;Q;Q;Q;Q;Q;Q
0;0;0;P;R;0;0;P;R;R;R;R;0;0;0;P;P;P;P;R;0;0;0;0;R;P;0;0;0;R;P;0;0;0;0;0;0;0;0;P;R;R;R;R;P;R;R;0;P;P;P;P;P;P;P;R;R;R;R;R;R;R;R;R;R
0;0;R;P;R;0;R;P;R;0;0;0;0;0;0;P;P;P;P;R;R;0;0;0;0;P;0;0;0;R;P;0;0;0;0;0;0;0;0;P;R;R;R;R;P;R;R;0;P;0;0;0;0;0;P;R;0;R;R;R;R;R;R;R;R
0;0;R;P;R;R;R;P;R;0;0;0;0;0;0;P;P;P;P;R;R;R;0;0;0;P;0;0;R;R;P;0;0;0;0;0;0;0;0;P;R;R;R;R;P;R;0;0;P;0;0;0;0;0;P;0;0;R;R;R;R;R;R;R;R
0;R;R;P;R;R;R;P;R;R;0;0;0;0;0;P;P;P;P;R;R;R;R;0;0;P;0;0;R;R;P;0;0;0;0;0;0;0;0;0;R;R;R;R;P;0;0;0;P;0;0;0;0;0;P;0;0;0;0;R;R;R;R;R;R
R;R;R;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;P;R;R;R;R;0;0;P;0;R;R;R;P;0;0;0;0;0;0;0;0;0;R;R;R;R;P;0;0;0;P;0;0;0;0;0;P;0;0;0;0;0;R;R;R;R;R
R;R;R;P;0;R;R;P;R;R;0;R;R;R;R;P;P;P;P;R;R;R;R;0;0;P;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;R;R;0;0;0;0;0;P;0;0;0;0;0;P;0;0;0;0;0;0;0;0;0;R
P;P;P;P;0;0;R;P;R;0;0;0;0;R;R;P;P;P;P;R;R;R;0;0;0;P;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;0;0;0;0;0;P;0;0;0;0;0;0;0;0;0;0
P;P;P;P;0;0;R;P;0;0;0;0;0;0;R;P;P;P;P;R;0;0;0;0;0;P;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;0;0;R;R;R;P;R;0;0;0;0;0;0;0;0;0
P;P;P;P;0;0;0;P;0;0;0;0;0;0;0;P;P;P;P;0;0;0;0;0;0;P;R;R;R;R;0;0;0;0;0;0;0;0;0;P;0;0;0;0;0;0;0;0;P;0;0;R;R;R;R;R;0;0;0;0;0;0;0;0;0
P;P;P;P;0;0;0;P;0;0;0;0;0;0;0;P;P;P;P;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;0;0;0;0;0;P;0;0;0;0;P;0;0;0;P;0;0;R;R;R;R;R;0;0;0;0;0;0;0;0;0
P;P;P;P;0;0;0;P;0;0;0;0;0;0;0;P;0;0;P;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;0;0;0;0;0;P;0;0;0;0;P;0;0;0;P;0;0;R;R;R;0;0;0;0;0;0;0;0;0;0;0
P;P;P;P;R;0;0;P;0;0;0;0;0;0;0;P;0;0;P;0;0;0;0;0;0;R;R;R;0;R;P;P;P;P;P;P;P;P;P;P;P;P;0;0;P;0;0;0;P;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P;P;P;P;R;0;0;P;0;0;0;0;0;0;0;P;0;R;P;0;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;0;P;0;0;0;0;P;0;R;R;P;0;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R
P;P;P;P;R;R;0;P;0;0;0;0;0;0;0;P;R;R;P;R;0;0;0;0;0;0;0;0;0;R;R;R;R;0;0;0;0;0;0;P;0;0;0;0;P;0;R;R;P;0;0;0;0;0;0;0;0;0;0;0;0;R;R;R;R
P;P;P;P;R;R;R;P;0;0;0;0;0;0;0;P;U;U;P;R;R;R;0;0;0;0;0;0;0;R;R;0;R;0;0;0;0;0;0;P;0;0;0;0;P;0;R;R;P;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R
P;P;P;P;R;R;R;R;0;0;0;0;0;0;0;U;U;U;R;R;R;R;0;0;0;0;0;0;0;R;R;0;0;0;0;0;0;0;0;P;0;0;0;0;P;R;R;R;P;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R
P;P;P;P;R;R;R;R;0;0;0;0;R;R;0;U;U;U;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;0;0;0;0;P;R;R;R;P;0;0;0;0;0;0;0;0;0;0;R;R;R;R;R;R
0;0;0;U;0;0;0;R;R;0;0;0;R;R;R;R;U;U;R;R;R;0;0;0;0;0;0;0;0;P;P;P;P;P;P;P;P;P;P;P;P;P;0;0;P;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;U;0;0;0;R;R;R;0;R;R;R;R;R;U;U;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;0;0;0;0;P;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;U;0;0;0;R;R;R;R;R;R;R;R;R;U;U;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;0;0;0;0;P;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;U;0;0;0;R;R;R;R;R;R;R;R;R;U;U;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;0;0;0;0;P;R;R;R;R;R;R;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;U;0;0;0;R;R;R;R;R;R;R;R;R;U;U;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;P;0;0;0;0;P;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
