0 0 0 0 1 1 1 1 1 1 1 1 1 1 D D D D D D D 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0
1 0 0 1 1 0 0 1 1 1 1 1 1 1 D D D D D D D 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 ^ ^ ^ 1
1 0 0 1 1 0 0 ^ ^ ^ L L W ^ R S L S C O _ S 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1
1 0 0 0 0 0 0 1 1 1 F L L O 1 B _ F L v v W D D D D D D 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1
1 0 0 0 0 0 0 1 1 1 D F ^ 0 > v F Q O < C v D D D D D D 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1
1 0 0 0 0 0 0 1 1 0 1 L ^ C _ D 0 _ Q C Q S Q S W F L D 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 0 0 0 0 0 0 1 1 0 0 L S F _ _ _ _ < O W O 0 F F B 0 Q _ _ 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
1 0 0 0 0 0 0 0 0 0 0 1 R Q 0 R R v _ R S L L > C R 0 D < Q D D D D 0 0 0 0 0 1 1 1 1 v v v v v v v v v v v v v v v 0 0
1 0 0 0 0 0 0 0 0 0 0 1 1 D F v F v > 1 O W < O _ 0 0 D _ L 1 1 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 1 D F Q R W S _ < _ C S B D 0 D 0 Q ^ ^ ^ ^ 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 1 D B W L Q L C > < C D _ W F O Q _ D D D D 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 1 0 _ ^ < F 1 Q 1 O B S C W C B W ^ B B W 1 1 1 1 1 1 1 1 1 1 ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 1 0 R ^ ^ B C F v O B F C _ 0 L B 1 S F Q _ _ _ 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ^ ^ 0
1 0 0 0 0 0 0 0 0 0 0 0 1 0 R C R O _ C v v O _ O F > B C L 1 < F v S Q 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1 0 0 0 0 ^ ^ ^ ^ 0 0 0 1 0 F F Q L v < S C O Q D C 1 F W L 1 _ 0 _ < R < 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1 0 0 0 0 1 1 1 1 ^ ^ ^ 1 0 0 < L F F R L W _ C S > < v C v C F W O O C R C O 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1 0 0 0 0 1 1 1 1 1 1 1 1 ^ 0 < F W _ > ^ W _ O S 1 F 1 _ O W 1 S L S R O C L R 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 < R F 0 W > D ^ _ 0 < D C 0 C v O D R C W L L B S W W v v v v v v v v v v v v v v v v v 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 F _ v W 1 1 0 0 0 S Q 0 ^ B R C L R C < Q S Q R v F 1 S 1 W B S _ > < S > < F F _ > >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 R W W Q < 1 0 0 0 F < B Q D _ v O C Q > 0 < _ > > < L Q > W ^ > F 0 R _ B F ^ ^ S B >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 _ S F 0 R _ ^ ^ ^ Q D ^ _ F O 1 _ C 1 C Q S L v > > ^ D ^ C < 0 B Q ^ D L 0 R W 1 _ C
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 F F W O S O v 1 1 F C 1 Q 0 Q ^ 1 R ^ F < 1 C S ^ C 1 D 1 R S L > B D _ 0 S 0 1 O C ^
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 C S C O C C < _ B F L S F _ W 0 > ^ L 0 R D C L 1 L L 1 C 0 D D O 1 Q Q C O Q > O B O
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 R B 1 F 0 R Q S O Q _ W Q C > ^ v ^ B R ^ S _ C L L 1 0 0 0 0 C 0 ^ D C D < 0 < v v
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 S v < 1 F D B 0 v W S D B O D Q D R O ^ < 1 F W ^ 1 0 0 0 0 0 0 0 1 0 F C > F O D R
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 L W C ^ C W Q ^ 0 Q S S S B W ^ D L > > Q ^ > D 1 1 0 0 0 0 0 0 0 0 0 W O v O S W ^
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 < C v W ^ W D _ > > > _ C > Q ^ L R W 0 D F ^ < O 0 0 0 0 0 0 0 0 0 0 R D D B 0 1 _
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 F S _ v F _ S Q < ^ _ < R S L > O O < S R > < L v > 0 0 0 0 0 0 0 0 0 L D B F S B F
1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 > 0 0 ^ > F L W O v _ W _ O ^ C O B D F R > 0 1 L W v O F > 0 0 0 0 0 0 0 0 W C F C R B 1
1 1 1 1 1 1 1 1 1 1 1 0 < 1 1 > 0 0 D v < > _ 1 ^ < 0 D 1 B _ O > S _ < < 0 1 1 C L Q L D C 0 0 0 0 0 0 0 R 1 L W 0 < B
