0 0 0 0 0 0 0 D D 0 0 0 S C v _ _ 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 D D D D D D D D 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D D 0 0 0 L L B Q F O ^ ^ ^ 1 1 1 1 1 1 1 0 0 0 0 0 0 D D D D D D D D 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1
1 0 0 0 0 0 0 D D 0 0 0 0 O Q 1 ^ O O v 0 _ _ _ _ _ _ 1 0 0 0 0 0 0 D D D D D D D D 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 1 1
1 0 0 0 0 0 0 D D 0 0 0 0 _ R F _ _ 1 O v < 0 0 0 0 0 1 0 0 0 0 0 0 D D D D D D D D 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0
1 0 0 0 0 0 0 D D 0 0 0 0 ^ ^ > S > C W F F < 1 1 1 0 1 _ _ _ _ 0 0 D D D D D D D D 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0
1 0 0 0 0 1 1 D D 0 0 0 0 1 1 Q W F W < < S ^ 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 D D D D D 0 0 0 0 0 0
1 0 0 0 0 1 1 D D 0 0 0 0 1 1 _ C B R W v Q > Q < 1 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 1 1 D D 0 0 0 0 1 1 D < < W L v O 0 > _ D 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 1 1 D D 0 0 0 0 1 1 D C v > ^ R W L 1 1 C > 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 1 1 D D 0 0 0 0 1 0 D R O 0 L D 0 W C L 0 > 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 1 1 D D 0 0 0 0 1 ^ ^ B R C F O Q 1 Q O C F R 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D D 0 0 0 0 1 1 1 C > ^ B < F C L > W 0 > L < 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D D 0 0 0 0 1 1 1 S D W v Q B S _ < Q < Q L C < 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D D 0 0 0 0 1 1 1 1 < W L L _ 0 B S ^ v > ^ _ 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D D ^ ^ ^ ^ 1 1 1 1 C O Q < F C 1 R O S O _ < _ 1 1 1 1 1 1 1 1 0 0 0 0 ^ ^ ^ ^ ^ ^ ^ 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 D D 1 1 1 1 1 1 1 1 W > v > _ < ^ v 0 R O C C F 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 ^ ^ ^ 0 0 0 0 0 0 0
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 C ^ D C S R v v D C O W 1 F _ 1 1 1 1 1 1 1 _ _ 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 C R ^ < D < L L C 1 C < B v B 0 1 1 1 1 1 1 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 v W ^ O B > 0 0 W ^ 0 _ 0 F W B Q v v v v v 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 S _ S Q _ < < _ W S ^ O C > O B < O v Q L C D D D D 0 0 0 0 0 0 1 1 1 1 1 ^ ^ ^ ^ ^ 0
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 C F > C < C ^ O _ 0 L S < C D L v C B O ^ L S S 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 ^
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 F C v ^ F F v 1 > B L 0 1 0 Q L W B L v C C F v < 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 D
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 B S B Q 0 R R B C B O 1 0 v L S B B B 1 O < C Q 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 D
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 O > C S W 0 C _ S 1 0 L D v R v 0 L > ^ _ W B D F F 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 D
1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 F R C > v ^ R W B B C L Q _ B _ C R L S _ > C D O ^ v < 1 0 0 0 0 0 0 0 1 1 1 1 1 0
1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 W Q L > v L C 0 O O W 0 D F 1 L L v R D S C 0 L F 1 v D < F 1 1 1 1 1 1 1 1 1 1 1 0
1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 L R < C L F 0 W < 1 O R v C < Q Q D ^ R 0 < S 0 ^ Q _ F C 1 R Q D D 0 1 1 1 1 1 1 0
1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 F R _ > D D W 0 D v < L Q S ^ < 1 D O > C O < < 1 C S W O W W Q S O 1 1 1 1 1 1 1 0
1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 W ^ L W Q O R 1 1 R L L L W v R 1 D > R 0 Q S D 1 1 > W W v R < F 1 > 0 0 0 1 1 1 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 L O R 1 _ R v > Q < > Q < S > F Q < ^ v _ L B B v v > Q ^ > 1 L F > 0 0 0 0 0 0 0 0
