X;X;W;W;0;0;0;W;W;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;X;X;X;W;W;0;0;0;0;W;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X
X;X;X;W;0;0;0;0;W;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;X;X;X;X;X;X;0;0;0;0;0;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X
X;X;X;W;0;0;0;0;W;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;W;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X
X;X;W;W;0;0;0;0;W;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;W;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X
X;X;W;0;0;0;0;W;W;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;W;W;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X
W;W;W;0;0;0;0;W;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X
W;0;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X
0;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;W;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
0;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;W;W;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X
0;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X
0;0;0;W;W;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;0;0;0;0;0;0;0;W;0;0;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X
0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;0;0;0;0;0;0;0;X;W;0;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;W;W;W;W
W;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;0;0;0;0;0;0;0;X;W;W;0;0;0;0;0;0;W;X;X;X;X;X;W;W;W;W;0;0;0
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;W;W;W;W;X;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;W;W;0;0;0;0;0;W;W;W;W;W;W;W;0;0;0;0;0;0
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;0;W;W;W;W;W;W;W;X;X;X;X;X;X;X;X;X;X;W;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;W;W;0;0;0;0;0;0;0;W;0;0;0;0;0;0;0;0;0
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;W;W;0;0;W;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;W;W;W;X;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;W;X;X;X;X;X;X;X;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;W;W;W;0;0;0;0;0;0;0;0;0;0;0;0;X;W;X;X;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;0
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;W;W;W;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;W;X;X;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;W;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;W;W;W
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;X;X;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;W;X;X;X;X;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;W;W;W;0;0;0;W;W;W;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;W;0;0;0;W;W;W;0;0;0;0;0;0;W;W;W;W;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;W;W;X;X;X;W;W;0;0;0;0;0;0;0;W;X;0;0;0;0;0;0;0;0;0;0;0;0;W;W;W;W;W;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;W;W;X;W;W;W;W;W;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;W;W;W;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;0;W;W;W;W;W;0;0;0;0;0;0;W;W;W;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W;W;W;X;X;X;0;0;0;0;0;0;0;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;W;0;0;0;0;0;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;0;0;0;0;0;0;W;W;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;W;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;W;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;W;W;W;W;W;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;W;0;0;0;0;0;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;W;0;0;0;0;W;W;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
